"Steps"	"Temperature (K)"	"PotentialEnergy"	"Scaling"	"310K Weight"	"352.325K Weight"	"400.43K Weight"	"455.102K Weight"	"517.238K Weight"	"587.859K Weight"	"668.121K Weight"	"759.342K Weight"	"863.017K Weight"	"980.848K Weight"	"1114.77K Weight"	"1266.97K Weight"	"1439.95K Weight"	"1636.56K Weight"	"1860K Weight"
523500	587.859	68.4229	0.527338	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
524000	587.859	61.6359	0.527338	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
524500	1266.97	67.2867	0.244678	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
525000	668.121	53.7052	0.463988	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
525500	310	46.8245	1	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
526000	980.848	125.095	0.316053	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
526500	310	58.6847	1	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
527000	517.238	70.8692	0.599337	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
527500	352.325	56.422	0.879868	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
528000	1439.95	114.567	0.215285	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
528500	400.43	63.5657	0.774169	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
529000	455.102	51.1712	0.681167	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
529500	455.102	52.1615	0.681167	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
530000	1266.97	84.7857	0.244678	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
530500	980.848	74.0423	0.316053	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
531000	1439.95	81.3339	0.215285	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
531500	863.017	62.2549	0.359205	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
532000	863.017	68.0567	0.359205	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
532500	517.238	69.9266	0.599337	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
533000	352.325	48.4474	0.879868	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
533500	587.859	49.2798	0.527338	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
534000	310	44.8312	1	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
534500	863.017	72.1344	0.359205	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
535000	587.859	75.7156	0.527338	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
535500	310	41.7282	1	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
536000	863.017	84.7883	0.359205	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
536500	310	58.0677	1	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
537000	1266.97	85.3172	0.244678	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
537500	1439.95	123.978	0.215285	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
538000	1636.56	85.7999	0.189422	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
538500	517.238	67.7016	0.599337	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
539000	1439.95	118.516	0.215285	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
539500	980.848	85.5127	0.316053	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
540000	1860	148.274	0.166667	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
540500	980.848	68.4654	0.316053	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
541000	400.43	42.3196	0.774169	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
541500	517.238	67.3487	0.599337	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
542000	1636.56	67.4855	0.189422	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
542500	1860	89.4394	0.166667	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
543000	1114.77	67.005	0.278085	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
543500	310	48.4349	1	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
544000	980.848	68.6836	0.316053	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
544500	668.121	57.2188	0.463988	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
545000	400.43	49.4858	0.774169	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
545500	310	45.2129	1	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
546000	400.43	49.8335	0.774169	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
546500	352.325	43.9809	0.879868	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
547000	517.238	48.1517	0.599337	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
547500	455.102	44.3133	0.681167	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
548000	759.342	58.2815	0.408248	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
548500	352.325	54.1376	0.879868	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
549000	1439.95	79.1807	0.215285	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
549500	517.238	51.2658	0.599337	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
550000	1439.95	89.4169	0.215285	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
550500	668.121	59.8755	0.463988	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
551000	455.102	52.398	0.681167	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
551500	863.017	95.7294	0.359205	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
552000	668.121	67.0881	0.463988	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
552500	517.238	43.9531	0.599337	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
553000	455.102	45.2158	0.681167	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
553500	352.325	43.1574	0.879868	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
554000	980.848	74.388	0.316053	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
554500	352.325	49.0873	0.879868	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
555000	759.342	71.575	0.408248	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
555500	517.238	62.1084	0.599337	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
556000	1439.95	58.859	0.215285	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
556500	517.238	42.5487	0.599337	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
557000	668.121	65.5997	0.463988	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
557500	980.848	68.4271	0.316053	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
558000	759.342	52.5456	0.408248	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
558500	310	51.784	1	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
559000	400.43	58.6218	0.774169	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
559500	587.859	68.5618	0.527338	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
560000	980.848	63.9849	0.316053	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
560500	759.342	69.7601	0.408248	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
561000	759.342	42.5874	0.408248	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
561500	980.848	60.3911	0.316053	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
562000	1266.97	75.8477	0.244678	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
562500	980.848	99.602	0.316053	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
563000	668.121	74.3095	0.463988	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
563500	1266.97	62.0662	0.244678	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
564000	587.859	65.5114	0.527338	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
564500	587.859	58.4666	0.527338	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
565000	980.848	68.0405	0.316053	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
565500	668.121	60.9263	0.463988	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
566000	310	42.0209	1	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
566500	455.102	65.8061	0.681167	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
567000	668.121	66.1212	0.463988	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
567500	1266.97	124.748	0.244678	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
568000	668.121	64.4007	0.463988	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
568500	668.121	49.5551	0.463988	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
569000	455.102	61.8833	0.681167	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
569500	310	51.4449	1	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
570000	587.859	58.1113	0.527338	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
570500	1266.97	64.8726	0.244678	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
571000	310	55.0446	1	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
571500	668.121	49.1993	0.463988	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
572000	352.325	40.7676	0.879868	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
572500	310	49.9944	1	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
573000	980.848	69.0369	0.316053	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
573500	400.43	54.6594	0.774169	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
574000	455.102	50.2941	0.681167	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
574500	1860	98.4448	0.166667	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
575000	1860	51.4478	0.166667	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
575500	668.121	68.2317	0.463988	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
576000	1114.77	85.3073	0.278085	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
576500	1860	134.245	0.166667	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
577000	863.017	71.3951	0.359205	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
577500	517.238	102.879	0.599337	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
578000	759.342	83.3077	0.408248	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
578500	1439.95	85.0367	0.215285	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
579000	1860	108.991	0.166667	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
579500	1860	102.973	0.166667	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
580000	1636.56	135.04	0.189422	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
580500	400.43	49.5807	0.774169	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
581000	1266.97	113.51	0.244678	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
581500	1266.97	73.6528	0.244678	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
582000	517.238	74.7806	0.599337	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
582500	587.859	45.7284	0.527338	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
583000	310	42.2413	1	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
583500	587.859	57.3963	0.527338	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
584000	1114.77	98.2097	0.278085	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
584500	668.121	66.7037	0.463988	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
585000	1636.56	113.122	0.189422	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
585500	587.859	63.9943	0.527338	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
586000	1266.97	76.3643	0.244678	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
586500	668.121	58.2643	0.463988	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
587000	1636.56	96.5098	0.189422	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
587500	1439.95	83.0572	0.215285	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
588000	517.238	50.1255	0.599337	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
588500	352.325	44.055	0.879868	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
589000	759.342	66.9014	0.408248	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
589500	517.238	48.1807	0.599337	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
590000	668.121	61.1297	0.463988	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
590500	455.102	61.9523	0.681167	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
591000	587.859	62.429	0.527338	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
