"Steps"	"Temperature (K)"	"PotentialEnergy"	"Scaling"	"310K Weight"	"347.828K Weight"	"390.272K Weight"	"437.895K Weight"	"491.33K Weight"	"551.284K Weight"	"618.555K Weight"	"694.035K Weight"	"778.725K Weight"	"873.75K Weight"	"980.37K Weight"	"1100K Weight"
379800	390.272	89.7147	0.794318	0	4.85527	8.78362	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0479	22.9224	23.7361
379850	778.725	59.2234	0.398087	0	4.85527	8.78362	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0479	22.9224	23.7361
379900	437.895	87.8842	0.707932	0	4.85527	8.78362	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0479	22.9224	23.7361
379950	980.37	61.027	0.316207	0	4.85527	8.78362	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0479	22.9224	23.7361
380000	980.37	73.9368	0.316207	0	4.85527	8.78362	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0479	22.9223	23.7361
380050	980.37	68.948	0.316207	0	4.85527	8.78362	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0479	22.9223	23.7361
380100	618.555	80.3885	0.501168	0	4.85527	8.78362	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0479	22.9223	23.7361
380150	873.75	46.2996	0.354793	0	4.85527	8.78362	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.7361
380200	1100	46.6656	0.281818	0	4.85527	8.78362	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.7361
380250	437.895	66.1249	0.707932	0	4.85527	8.78362	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.7361
380300	873.75	56.6011	0.354793	0	4.85527	8.78362	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.7361
380350	873.75	59.2091	0.354793	0	4.85527	8.78362	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.7361
380400	1100	51.3045	0.281818	0	4.85527	8.78362	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.7361
380450	980.37	47.9322	0.316207	0	4.85527	8.78362	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.7361
380500	618.555	56.5011	0.501168	0	4.85527	8.78362	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.7361
380550	778.725	45.3649	0.398087	0	4.85527	8.78362	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.7361
380600	873.75	52.2621	0.354793	0	4.85527	8.78362	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.7361
380650	437.895	65.6763	0.707932	0	4.85527	8.78362	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.7361
380700	1100	49.8248	0.281818	0	4.85527	8.78362	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.7361
380750	694.035	55.4059	0.446663	0	4.85527	8.78362	11.8808	14.1397	16.3842	18.1585	19.617	20.7891	22.0478	22.9223	23.7361
380800	778.725	74.3896	0.398087	0	4.85527	8.78362	11.8808	14.1397	16.3842	18.1585	19.617	20.7891	22.0478	22.9223	23.7361
380850	1100	61.7975	0.281818	0	4.85527	8.78362	11.8808	14.1397	16.3842	18.1585	19.617	20.7891	22.0478	22.9223	23.736
380900	390.272	122.814	0.794318	0	4.85527	8.7836	11.8808	14.1397	16.3842	18.1585	19.617	20.7891	22.0478	22.9223	23.736
380950	980.37	57.8319	0.316207	0	4.85527	8.7836	11.8808	14.1397	16.3842	18.1585	19.617	20.7891	22.0478	22.9223	23.736
381000	347.828	124.658	0.891245	0	4.85526	8.7836	11.8808	14.1397	16.3842	18.1585	19.617	20.7891	22.0478	22.9223	23.736
381050	873.75	57.126	0.354793	0	4.85526	8.7836	11.8808	14.1397	16.3842	18.1585	19.617	20.7891	22.0478	22.9223	23.736
381100	390.272	78.5668	0.794318	0	4.85526	8.78358	11.8808	14.1397	16.3842	18.1585	19.617	20.7891	22.0478	22.9223	23.736
381150	1100	72.266	0.281818	0	4.85526	8.78358	11.8808	14.1397	16.3842	18.1585	19.617	20.7891	22.0478	22.9223	23.736
381200	310	107.218	1	0	4.85527	8.7836	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.736
381250	1100	57.2905	0.281818	0	4.85527	8.7836	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.736
381300	390.272	83.9729	0.794318	0	4.85527	8.78358	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.736
381350	437.895	73.2239	0.707932	0	4.85527	8.78358	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.736
381400	437.895	65.0042	0.707932	0	4.85527	8.78358	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.736
381450	491.33	65.7678	0.630941	0	4.85527	8.78358	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.736
381500	1100	59.6741	0.281818	0	4.85527	8.78358	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.736
381550	491.33	65.1086	0.630941	0	4.85527	8.78358	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.736
381600	873.75	46.0552	0.354793	0	4.85527	8.78358	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.736
381650	551.284	81.5389	0.562323	0	4.85527	8.78358	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.736
381700	491.33	85.6842	0.630941	0	4.85527	8.78358	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.736
381750	873.75	60.7057	0.354793	0	4.85527	8.78358	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.736
381800	491.33	75.4091	0.630941	0	4.85527	8.78358	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.736
381850	551.284	81.3559	0.562323	0	4.85527	8.78358	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.736
381900	437.895	79.8423	0.707932	0	4.85527	8.78358	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.736
381950	551.284	73.1048	0.562323	0	4.85527	8.78358	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.736
382000	491.33	71.3272	0.630941	0	4.85527	8.78358	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.736
382050	694.035	65.9254	0.446663	0	4.85527	8.78358	11.8808	14.1397	16.3842	18.1585	19.617	20.7891	22.0478	22.9223	23.736
382100	778.725	71.3557	0.398087	0	4.85527	8.78358	11.8808	14.1397	16.3842	18.1585	19.617	20.7891	22.0478	22.9223	23.736
382150	873.75	61.2325	0.354793	0	4.85527	8.78358	11.8808	14.1397	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.736
382200	694.035	69.9809	0.446663	0	4.85527	8.78358	11.8808	14.1397	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.736
382250	980.37	61.4966	0.316207	0	4.85527	8.78358	11.8808	14.1397	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.736
382300	980.37	44.2841	0.316207	0	4.85527	8.78358	11.8808	14.1397	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.736
382350	778.725	56.9371	0.398087	0	4.85527	8.78358	11.8808	14.1397	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.736
382400	1100	51.078	0.281818	0	4.85527	8.78358	11.8808	14.1397	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.736
382450	873.75	70.1889	0.354793	0	4.85527	8.78358	11.8808	14.1397	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.736
382500	980.37	50.4694	0.316207	0	4.85527	8.78358	11.8808	14.1397	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.736
382550	551.284	64.761	0.562323	0	4.85527	8.78358	11.8808	14.1397	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.736
382600	491.33	54.2314	0.630941	0	4.85527	8.78358	11.8808	14.1396	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.736
382650	1100	52.4163	0.281818	0	4.85527	8.78358	11.8808	14.1396	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.736
382700	1100	77.1291	0.281818	0	4.85527	8.78358	11.8808	14.1396	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.736
382750	873.75	57.2232	0.354793	0	4.85527	8.78358	11.8808	14.1396	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.736
382800	1100	51.9209	0.281818	0	4.85527	8.78358	11.8808	14.1396	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.7359
382850	873.75	77.1079	0.354793	0	4.85527	8.78358	11.8808	14.1396	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.7359
382900	980.37	41.9278	0.316207	0	4.85527	8.78358	11.8808	14.1396	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.7359
382950	491.33	82.0698	0.630941	0	4.85527	8.78358	11.8808	14.1396	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.7359
383000	873.75	45.3653	0.354793	0	4.85527	8.78358	11.8808	14.1396	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.7359
383050	437.895	80.0454	0.707932	0	4.85527	8.78358	11.8808	14.1396	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.7359
383100	778.725	59.1261	0.398087	0	4.85527	8.78358	11.8808	14.1396	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.7359
383150	437.895	89.0077	0.707932	0	4.85527	8.78358	11.8807	14.1396	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.7359
383200	618.555	54.9931	0.501168	0	4.85527	8.78358	11.8807	14.1396	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.7359
383250	390.272	98.0091	0.794318	0	4.85527	8.78357	11.8807	14.1396	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.7359
383300	437.895	78.3734	0.707932	0	4.85527	8.78357	11.8807	14.1396	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.7359
383350	694.035	56.1751	0.446663	0	4.85527	8.78357	11.8807	14.1396	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.7359
383400	618.555	86.7967	0.501168	0	4.85527	8.78357	11.8807	14.1396	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.7359
383450	980.37	56.5156	0.316207	0	4.85527	8.78357	11.8807	14.1396	16.3842	18.1585	19.617	20.7891	22.0477	22.9222	23.7359
383500	310	115.908	1	0	4.85529	8.78358	11.8807	14.1396	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.736
383550	618.555	55.7939	0.501168	0	4.85529	8.78358	11.8807	14.1396	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.736
383600	310	140.636	1	0	4.8553	8.7836	11.8808	14.1397	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.736
383650	1100	61.2289	0.281818	0	4.8553	8.7836	11.8808	14.1397	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.736
383700	310	143.61	1	0	4.85532	8.78362	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0477	22.9223	23.736
383750	1100	62.4842	0.281818	0	4.85532	8.78362	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0477	22.9223	23.736
383800	437.895	102.188	0.707932	0	4.85532	8.78362	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0477	22.9223	23.736
383850	347.828	122.416	0.891245	0	4.8553	8.78362	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0477	22.9223	23.736
383900	694.035	85.8762	0.446663	0	4.8553	8.78362	11.8808	14.1397	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.736
383950	347.828	113.065	0.891245	0	4.85529	8.78362	11.8808	14.1397	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.736
384000	310	77.2283	1	0	4.8553	8.78363	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0477	22.9223	23.736
384050	778.725	55.683	0.398087	0	4.8553	8.78363	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0477	22.9223	23.736
384100	694.035	87.6068	0.446663	0	4.8553	8.78363	11.8808	14.1397	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.736
384150	347.828	98.6655	0.891245	0	4.85529	8.78363	11.8808	14.1397	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.736
384200	778.725	73.4196	0.398087	0	4.85529	8.78363	11.8808	14.1397	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.736
384250	437.895	78.3009	0.707932	0	4.85529	8.78363	11.8808	14.1397	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.736
384300	778.725	62.8428	0.398087	0	4.85529	8.78363	11.8808	14.1397	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.736
384350	310	102.321	1	0	4.85529	8.78364	11.8808	14.1397	16.3842	18.1585	19.617	20.7891	22.0478	22.9223	23.736
384400	873.75	80.6247	0.354793	0	4.85529	8.78364	11.8808	14.1397	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.736
384450	347.828	103.803	0.891245	0	4.85529	8.78364	11.8808	14.1397	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.736
384500	1100	45.6737	0.281818	0	4.85529	8.78364	11.8808	14.1397	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.736
384550	778.725	84.8726	0.398087	0	4.85529	8.78364	11.8808	14.1397	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.736
384600	390.272	98.3098	0.794318	0	4.85529	8.78363	11.8808	14.1397	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.736
384650	1100	76.614	0.281818	0	4.85529	8.78363	11.8808	14.1397	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.736
384700	551.284	98.8702	0.562323	0	4.85529	8.78363	11.8808	14.1397	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.736
384750	491.33	90.6218	0.630941	0	4.85529	8.78363	11.8808	14.1397	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.736
384800	980.37	55.4303	0.316207	0	4.85529	8.78363	11.8808	14.1397	16.3842	18.1585	19.617	20.7891	22.0477	22.9223	23.736
384850	310	123.342	1	0	4.85529	8.78364	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.736
384900	437.895	73.6737	0.707932	0	4.85529	8.78364	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.736
384950	873.75	71.3676	0.354793	0	4.85529	8.78364	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0477	22.9223	23.736
385000	437.895	102.401	0.707932	0	4.85529	8.78364	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0477	22.9223	23.736
385050	551.284	77.2901	0.562323	0	4.85529	8.78364	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0477	22.9223	23.736
385100	873.75	52.0296	0.354793	0	4.85529	8.78364	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0477	22.9223	23.736
385150	551.284	77.2323	0.562323	0	4.85529	8.78364	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0477	22.9223	23.736
385200	980.37	65.542	0.316207	0	4.85529	8.78364	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0477	22.9223	23.736
385250	310	134.405	1	0	4.8553	8.78365	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0477	22.9223	23.736
385300	980.37	54.8125	0.316207	0	4.8553	8.78365	11.8808	14.1397	16.3842	18.1585	19.6171	20.7891	22.0477	22.9223	23.736
385350	310	161.419	1	0	4.85531	8.78365	11.8808	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
385400	491.33	100.477	0.630941	0	4.85531	8.78365	11.8808	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
385450	310	176.813	1	0	4.85532	8.78366	11.8808	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
385500	491.33	99.5441	0.630941	0	4.85532	8.78366	11.8808	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
385550	551.284	82.7202	0.562323	0	4.85532	8.78366	11.8808	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
385600	390.272	80.9922	0.794318	0	4.85532	8.78365	11.8808	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
385650	618.555	83.6336	0.501168	0	4.85532	8.78365	11.8808	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
385700	778.725	90.7778	0.398087	0	4.85532	8.78365	11.8808	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
385750	310	137.196	1	0	4.85532	8.78366	11.8808	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
385800	618.555	84.2722	0.501168	0	4.85532	8.78366	11.8808	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
385850	390.272	102.565	0.794318	0	4.85532	8.78365	11.8808	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
385900	437.895	95.4267	0.707932	0	4.85532	8.78365	11.8808	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
385950	437.895	91.3089	0.707932	0	4.85532	8.78365	11.8808	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
386000	778.725	73.4871	0.398087	0	4.85532	8.78365	11.8808	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
386050	437.895	89.6997	0.707932	0	4.85532	8.78365	11.8808	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
386100	437.895	91.4881	0.707932	0	4.85532	8.78365	11.8808	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
386150	491.33	77.036	0.630941	0	4.85532	8.78365	11.8808	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
386200	437.895	85.3601	0.707932	0	4.85532	8.78365	11.8808	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
386250	491.33	79.1923	0.630941	0	4.85532	8.78365	11.8808	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
386300	310	112.175	1	0	4.85533	8.78366	11.8808	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
386350	390.272	87.69	0.794318	0	4.85533	8.78365	11.8808	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
386400	873.75	88.1843	0.354793	0	4.85533	8.78365	11.8808	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
386450	551.284	75.2347	0.562323	0	4.85533	8.78365	11.8808	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
386500	694.035	75.7747	0.446663	0	4.85533	8.78365	11.8808	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
386550	491.33	90.0283	0.630941	0	4.85533	8.78365	11.8808	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
386600	694.035	83.4316	0.446663	0	4.85533	8.78365	11.8808	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
386650	694.035	105.019	0.446663	0	4.85533	8.78365	11.8808	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
386700	390.272	82.8114	0.794318	0	4.85533	8.78365	11.8808	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
386750	437.895	79.2552	0.707932	0	4.85533	8.78365	11.8808	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
386800	551.284	86.15	0.562323	0	4.85533	8.78365	11.8808	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
386850	694.035	87.3481	0.446663	0	4.85533	8.78365	11.8808	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
386900	1100	77.4647	0.281818	0	4.85533	8.78365	11.8808	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
386950	437.895	81.308	0.707932	0	4.85533	8.78365	11.8807	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
387000	491.33	73.4485	0.630941	0	4.85533	8.78365	11.8807	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
387050	778.725	71.6924	0.398087	0	4.85533	8.78365	11.8807	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
387100	778.725	72.922	0.398087	0	4.85533	8.78365	11.8807	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
387150	437.895	80.5185	0.707932	0	4.85533	8.78365	11.8807	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
387200	778.725	74.9208	0.398087	0	4.85533	8.78365	11.8807	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
387250	778.725	88.3632	0.398087	0	4.85533	8.78365	11.8807	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
387300	551.284	94.9411	0.562323	0	4.85533	8.78365	11.8807	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
387350	491.33	79.33	0.630941	0	4.85533	8.78365	11.8807	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
387400	551.284	86.2968	0.562323	0	4.85533	8.78365	11.8807	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
387450	694.035	82.8499	0.446663	0	4.85533	8.78365	11.8807	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
387500	618.555	86.7162	0.501168	0	4.85533	8.78365	11.8807	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
387550	491.33	77.2729	0.630941	0	4.85533	8.78365	11.8807	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
387600	618.555	83.2955	0.501168	0	4.85533	8.78365	11.8807	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.736
387650	390.272	92.105	0.794318	0	4.85533	8.78364	11.8807	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.736
387700	618.555	81.0455	0.501168	0	4.85533	8.78364	11.8807	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.736
387750	347.828	86.0015	0.891245	0	4.85532	8.78364	11.8807	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.736
387800	437.895	72.1464	0.707932	0	4.85532	8.78364	11.8807	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.736
387850	694.035	67.5963	0.446663	0	4.85532	8.78364	11.8807	14.1397	16.3842	18.1585	19.617	20.7891	22.0478	22.9223	23.736
387900	390.272	121.625	0.794318	0	4.85532	8.78363	11.8807	14.1397	16.3842	18.1585	19.617	20.7891	22.0478	22.9223	23.736
387950	310	95.8351	1	0	4.85533	8.78364	11.8807	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.736
388000	778.725	83.4968	0.398087	0	4.85533	8.78364	11.8807	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.736
388050	437.895	117.407	0.707932	0	4.85533	8.78364	11.8807	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.736
388100	437.895	87.5149	0.707932	0	4.85533	8.78364	11.8807	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.736
388150	1100	85.7436	0.281818	0	4.85533	8.78364	11.8807	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.736
388200	347.828	132.504	0.891245	0	4.85532	8.78364	11.8807	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.736
388250	390.272	108.076	0.794318	0	4.85532	8.78363	11.8807	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.736
388300	390.272	82.5266	0.794318	0	4.85532	8.78362	11.8807	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.736
388350	778.725	93.8772	0.398087	0	4.85532	8.78362	11.8807	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.736
388400	347.828	122.655	0.891245	0	4.85532	8.78362	11.8807	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.736
388450	551.284	97.6703	0.562323	0	4.85532	8.78362	11.8807	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.736
388500	551.284	111.478	0.562323	0	4.85532	8.78362	11.8807	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.736
388550	437.895	88.2073	0.707932	0	4.85532	8.78362	11.8807	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.736
388600	694.035	75.1814	0.446663	0	4.85532	8.78362	11.8807	14.1397	16.3842	18.1585	19.617	20.7891	22.0478	22.9223	23.736
388650	310	129.46	1	0	4.85532	8.78363	11.8807	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
388700	491.33	79.3282	0.630941	0	4.85532	8.78363	11.8807	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
388750	347.828	100.716	0.891245	0	4.85532	8.78363	11.8807	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9223	23.736
388800	618.555	98.6069	0.501168	0	4.85532	8.78363	11.8807	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9223	23.736
388850	694.035	75.4292	0.446663	0	4.85532	8.78363	11.8807	14.1397	16.3842	18.1585	19.617	20.7891	22.0478	22.9223	23.736
388900	310	109.806	1	0	4.85532	8.78364	11.8807	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9224	23.736
388950	437.895	90.3708	0.707932	0	4.85532	8.78364	11.8807	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9224	23.736
389000	873.75	74.1474	0.354793	0	4.85532	8.78364	11.8807	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9224	23.736
389050	347.828	109.82	0.891245	0	4.85532	8.78364	11.8807	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9224	23.736
389100	551.284	80.3881	0.562323	0	4.85532	8.78364	11.8807	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9224	23.736
389150	778.725	64.893	0.398087	0	4.85532	8.78364	11.8807	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9224	23.736
389200	347.828	110.582	0.891245	0	4.85531	8.78364	11.8807	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9224	23.736
389250	491.33	89.405	0.630941	0	4.85531	8.78364	11.8807	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9224	23.736
389300	873.75	82.4044	0.354793	0	4.85531	8.78364	11.8807	14.1397	16.3842	18.1586	19.6171	20.7891	22.0478	22.9224	23.736
389350	618.555	83.8377	0.501168	0	4.85531	8.78364	11.8807	14.1397	16.3842	18.1585	19.6171	20.7891	22.0478	22.9224	23.736
