"Steps"	"Temperature (K)"	"PotentialEnergy"	"Scaling"	"310K Weight"	"353.769K Weight"	"403.717K Weight"	"460.718K Weight"	"525.767K Weight"	"600K Weight"
1550600	600	1078.47	0.516667	0	50.9688	94.2128	130.558	161.473	187.608
1550700	600	1086.98	0.516667	0	50.9688	94.2128	130.558	161.473	187.608
1550800	600	1114.71	0.516667	0	50.9688	94.2128	130.558	161.473	187.608
1550900	600	1062.27	0.516667	0	50.9688	94.2128	130.558	161.473	187.608
1551000	353.769	1043.58	0.876278	0	50.9686	94.2128	130.558	161.473	187.608
1551100	353.769	946.207	0.876278	0	50.9686	94.2128	130.558	161.473	187.608
1551200	353.769	948.851	0.876278	0	50.9686	94.2128	130.558	161.473	187.608
1551300	353.769	938.41	0.876278	0	50.9686	94.2128	130.558	161.473	187.608
1551400	353.769	911.135	0.876278	0	50.9686	94.2128	130.558	161.473	187.608
1551500	525.767	980.19	0.589615	0	50.9686	94.2128	130.558	161.472	187.608
1551600	525.767	1034.02	0.589615	0	50.9686	94.2128	130.558	161.472	187.608
1551700	525.767	1009.55	0.589615	0	50.9686	94.2128	130.558	161.472	187.608
1551800	525.767	1043.49	0.589615	0	50.9686	94.2128	130.558	161.472	187.608
1551900	525.767	1034.36	0.589615	0	50.9686	94.2128	130.558	161.472	187.608
1552000	310	1059.16	1	0	50.9688	94.2129	130.558	161.473	187.609
1552100	310	951.795	1	0	50.9688	94.2129	130.558	161.473	187.609
1552200	310	950.664	1	0	50.9688	94.2129	130.558	161.473	187.609
1552300	310	880.082	1	0	50.9688	94.2129	130.558	161.473	187.609
1552400	310	929.728	1	0	50.9688	94.2129	130.558	161.473	187.609
1552500	600	869.578	0.516667	0	50.9688	94.2129	130.558	161.473	187.608
1552600	600	1038	0.516667	0	50.9688	94.2129	130.558	161.473	187.608
1552700	600	1040.26	0.516667	0	50.9688	94.2129	130.558	161.473	187.608
1552800	600	1028.2	0.516667	0	50.9688	94.2129	130.558	161.473	187.608
1552900	600	1046.44	0.516667	0	50.9688	94.2129	130.558	161.473	187.608
1553000	310	1192.07	1	0	50.9689	94.213	130.558	161.473	187.609
1553100	310	931.26	1	0	50.9689	94.213	130.558	161.473	187.609
1553200	310	927.06	1	0	50.9689	94.213	130.558	161.473	187.609
1553300	310	906.304	1	0	50.9689	94.213	130.558	161.473	187.609
1553400	310	863.413	1	0	50.9689	94.213	130.558	161.473	187.609
1553500	600	897.089	0.516667	0	50.9689	94.213	130.558	161.473	187.608
1553600	600	986.45	0.516667	0	50.9689	94.213	130.558	161.473	187.608
1553700	600	1079.52	0.516667	0	50.9689	94.213	130.558	161.473	187.608
1553800	600	1039.74	0.516667	0	50.9689	94.213	130.558	161.473	187.608
1553900	600	1056.6	0.516667	0	50.9689	94.213	130.558	161.473	187.608
1554000	310	1086.65	1	0	50.969	94.2131	130.558	161.473	187.609
1554100	310	923.731	1	0	50.969	94.2131	130.558	161.473	187.609
1554200	310	867.22	1	0	50.969	94.2131	130.558	161.473	187.609
1554300	310	920.311	1	0	50.969	94.2131	130.558	161.473	187.609
1554400	310	938.163	1	0	50.969	94.2131	130.558	161.473	187.609
1554500	600	943.997	0.516667	0	50.969	94.2131	130.558	161.473	187.608
1554600	600	1082.45	0.516667	0	50.969	94.2131	130.558	161.473	187.608
1554700	600	1157.89	0.516667	0	50.969	94.2131	130.558	161.473	187.608
1554800	600	1070.38	0.516667	0	50.969	94.2131	130.558	161.473	187.608
1554900	600	1093.17	0.516667	0	50.969	94.2131	130.558	161.473	187.608
1555000	310	1088.93	1	0	50.9691	94.2133	130.558	161.473	187.609
1555100	310	897.548	1	0	50.9691	94.2133	130.558	161.473	187.609
1555200	310	913.126	1	0	50.9691	94.2133	130.558	161.473	187.609
1555300	310	935.394	1	0	50.9691	94.2133	130.558	161.473	187.609
1555400	310	937.156	1	0	50.9691	94.2133	130.558	161.473	187.609
1555500	525.767	957.323	0.589615	0	50.9691	94.2133	130.558	161.473	187.609
1555600	525.767	1030.84	0.589615	0	50.9691	94.2133	130.558	161.473	187.609
1555700	525.767	1042.27	0.589615	0	50.9691	94.2133	130.558	161.473	187.609
1555800	525.767	1011.58	0.589615	0	50.9691	94.2133	130.558	161.473	187.609
1555900	525.767	1003.14	0.589615	0	50.9691	94.2133	130.558	161.473	187.609
1556000	525.767	956.425	0.589615	0	50.9691	94.2133	130.558	161.473	187.609
1556100	525.767	973.783	0.589615	0	50.9691	94.2133	130.558	161.473	187.609
1556200	525.767	1037.45	0.589615	0	50.9691	94.2133	130.558	161.473	187.609
1556300	525.767	1033	0.589615	0	50.9691	94.2133	130.558	161.473	187.609
1556400	525.767	1030.29	0.589615	0	50.9691	94.2133	130.558	161.473	187.609
1556500	353.769	1033.82	0.876278	0	50.969	94.2133	130.558	161.473	187.609
1556600	353.769	1004.5	0.876278	0	50.969	94.2133	130.558	161.473	187.609
1556700	353.769	955.475	0.876278	0	50.969	94.2133	130.558	161.473	187.609
1556800	353.769	949.771	0.876278	0	50.969	94.2133	130.558	161.473	187.609
1556900	353.769	989.21	0.876278	0	50.969	94.2133	130.558	161.473	187.609
1557000	600	951.173	0.516667	0	50.969	94.2133	130.558	161.473	187.608
1557100	600	1017.24	0.516667	0	50.969	94.2133	130.558	161.473	187.608
1557200	600	1021.17	0.516667	0	50.969	94.2133	130.558	161.473	187.608
1557300	600	1076.2	0.516667	0	50.969	94.2133	130.558	161.473	187.608
1557400	600	1101.42	0.516667	0	50.969	94.2133	130.558	161.473	187.608
1557500	353.769	1030.27	0.876278	0	50.9689	94.2133	130.558	161.473	187.608
1557600	353.769	941.424	0.876278	0	50.9689	94.2133	130.558	161.473	187.608
1557700	353.769	970.161	0.876278	0	50.9689	94.2133	130.558	161.473	187.608
1557800	353.769	939.533	0.876278	0	50.9689	94.2133	130.558	161.473	187.608
1557900	353.769	929.465	0.876278	0	50.9689	94.2133	130.558	161.473	187.608
1558000	460.718	943.32	0.672862	0	50.9689	94.2133	130.558	161.473	187.608
1558100	460.718	997.442	0.672862	0	50.9689	94.2133	130.558	161.473	187.608
1558200	460.718	1084.34	0.672862	0	50.9689	94.2133	130.558	161.473	187.608
1558300	460.718	1052.18	0.672862	0	50.9689	94.2133	130.558	161.473	187.608
1558400	460.718	1050.78	0.672862	0	50.9689	94.2133	130.558	161.473	187.608
1558500	353.769	1028.04	0.876278	0	50.9688	94.2133	130.558	161.473	187.608
1558600	353.769	935.873	0.876278	0	50.9688	94.2133	130.558	161.473	187.608
1558700	353.769	1005.95	0.876278	0	50.9688	94.2133	130.558	161.473	187.608
1558800	353.769	887.079	0.876278	0	50.9688	94.2133	130.558	161.473	187.608
1558900	353.769	942.274	0.876278	0	50.9688	94.2133	130.558	161.473	187.608
1559000	600	928.887	0.516667	0	50.9688	94.2133	130.558	161.473	187.608
1559100	600	1065.08	0.516667	0	50.9688	94.2133	130.558	161.473	187.608
1559200	600	1120.19	0.516667	0	50.9688	94.2133	130.558	161.473	187.608
1559300	600	1087.73	0.516667	0	50.9688	94.2133	130.558	161.473	187.608
1559400	600	1113.41	0.516667	0	50.9688	94.2133	130.558	161.473	187.608
1559500	310	1111.5	1	0	50.9689	94.2134	130.558	161.473	187.608
1559600	310	904.816	1	0	50.9689	94.2134	130.558	161.473	187.608
1559700	310	930.837	1	0	50.9689	94.2134	130.558	161.473	187.608
1559800	310	895.246	1	0	50.9689	94.2134	130.558	161.473	187.608
1559900	310	905.686	1	0	50.9689	94.2134	130.558	161.473	187.608
1560000	600	931.302	0.516667	0	50.9689	94.2134	130.558	161.473	187.608
1560100	600	1125.44	0.516667	0	50.9689	94.2134	130.558	161.473	187.608
1560200	600	1078.12	0.516667	0	50.9689	94.2134	130.558	161.473	187.608
1560300	600	1078.25	0.516667	0	50.9689	94.2134	130.558	161.473	187.608
1560400	600	1133.56	0.516667	0	50.9689	94.2134	130.558	161.473	187.608
1560500	310	1141.85	1	0	50.969	94.2135	130.558	161.473	187.608
1560600	310	930.918	1	0	50.969	94.2135	130.558	161.473	187.608
1560700	310	983.337	1	0	50.969	94.2135	130.558	161.473	187.608
1560800	310	973.66	1	0	50.969	94.2135	130.558	161.473	187.608
1560900	310	962.983	1	0	50.969	94.2135	130.558	161.473	187.608
1561000	460.718	983.243	0.672862	0	50.969	94.2135	130.558	161.473	187.608
1561100	460.718	1030.13	0.672862	0	50.969	94.2135	130.558	161.473	187.608
1561200	460.718	1076.58	0.672862	0	50.969	94.2135	130.558	161.473	187.608
1561300	460.718	1054.94	0.672862	0	50.969	94.2135	130.558	161.473	187.608
1561400	460.718	1039.63	0.672862	0	50.969	94.2135	130.558	161.473	187.608
1561500	403.717	1002.93	0.767864	0	50.969	94.2134	130.558	161.473	187.608
1561600	403.717	1010.78	0.767864	0	50.969	94.2134	130.558	161.473	187.608
1561700	403.717	1050.41	0.767864	0	50.969	94.2134	130.558	161.473	187.608
1561800	403.717	1038.28	0.767864	0	50.969	94.2134	130.558	161.473	187.608
1561900	403.717	983.343	0.767864	0	50.969	94.2134	130.558	161.473	187.608
1562000	525.767	911.58	0.589615	0	50.969	94.2134	130.558	161.473	187.608
1562100	525.767	1058.25	0.589615	0	50.969	94.2134	130.558	161.473	187.608
1562200	525.767	1067.96	0.589615	0	50.969	94.2134	130.558	161.473	187.608
1562300	525.767	1024.06	0.589615	0	50.969	94.2134	130.558	161.473	187.608
1562400	525.767	1083.87	0.589615	0	50.969	94.2134	130.558	161.473	187.608
1562500	310	1040.77	1	0	50.9691	94.2135	130.558	161.473	187.609
1562600	310	914.651	1	0	50.9691	94.2135	130.558	161.473	187.609
1562700	310	930.892	1	0	50.9691	94.2135	130.558	161.473	187.609
1562800	310	897.418	1	0	50.9691	94.2135	130.558	161.473	187.609
1562900	310	909.101	1	0	50.9691	94.2135	130.558	161.473	187.609
1563000	600	888.932	0.516667	0	50.9691	94.2135	130.558	161.473	187.608
1563100	600	1097.38	0.516667	0	50.9691	94.2135	130.558	161.473	187.608
1563200	600	1140.84	0.516667	0	50.9691	94.2135	130.558	161.473	187.608
1563300	600	1049.74	0.516667	0	50.9691	94.2135	130.558	161.473	187.608
1563400	600	1084.21	0.516667	0	50.9691	94.2135	130.558	161.473	187.608
1563500	310	1113.73	1	0	50.9692	94.2136	130.558	161.473	187.609
1563600	310	953.177	1	0	50.9692	94.2136	130.558	161.473	187.609
1563700	310	906.987	1	0	50.9692	94.2136	130.558	161.473	187.609
1563800	310	881.933	1	0	50.9692	94.2136	130.558	161.473	187.609
1563900	310	878.849	1	0	50.9692	94.2136	130.558	161.473	187.609
1564000	600	893.311	0.516667	0	50.9692	94.2136	130.558	161.473	187.608
1564100	600	1065.51	0.516667	0	50.9692	94.2136	130.558	161.473	187.608
1564200	600	1092.92	0.516667	0	50.9692	94.2136	130.558	161.473	187.608
1564300	600	1124.92	0.516667	0	50.9692	94.2136	130.558	161.473	187.608
1564400	600	1050.31	0.516667	0	50.9692	94.2136	130.558	161.473	187.608
1564500	310	1129.87	1	0	50.9694	94.2137	130.558	161.473	187.609
1564600	310	955.063	1	0	50.9694	94.2137	130.558	161.473	187.609
1564700	310	924.691	1	0	50.9694	94.2137	130.558	161.473	187.609
1564800	310	939.946	1	0	50.9694	94.2137	130.558	161.473	187.609
1564900	310	912.798	1	0	50.9694	94.2137	130.558	161.473	187.609
1565000	600	893.055	0.516667	0	50.9694	94.2137	130.558	161.473	187.608
1565100	600	1105.27	0.516667	0	50.9694	94.2137	130.558	161.473	187.608
1565200	600	1010.17	0.516667	0	50.9694	94.2137	130.558	161.473	187.608
1565300	600	1137.34	0.516667	0	50.9694	94.2137	130.558	161.473	187.608
1565400	600	1116.21	0.516667	0	50.9694	94.2137	130.558	161.473	187.608
1565500	310	1098.99	1	0	50.9695	94.2139	130.559	161.473	187.609
1565600	310	921.581	1	0	50.9695	94.2139	130.559	161.473	187.609
1565700	310	958.471	1	0	50.9695	94.2139	130.559	161.473	187.609
1565800	310	970.045	1	0	50.9695	94.2139	130.559	161.473	187.609
1565900	310	951.321	1	0	50.9695	94.2139	130.559	161.473	187.609
1566000	525.767	916.16	0.589615	0	50.9695	94.2139	130.559	161.473	187.609
1566100	525.767	1023.66	0.589615	0	50.9695	94.2139	130.559	161.473	187.609
1566200	525.767	1131.33	0.589615	0	50.9695	94.2139	130.559	161.473	187.609
1566300	525.767	1034.09	0.589615	0	50.9695	94.2139	130.559	161.473	187.609
1566400	525.767	1031.43	0.589615	0	50.9695	94.2139	130.559	161.473	187.609
1566500	403.717	1002.02	0.767864	0	50.9695	94.2137	130.559	161.473	187.609
1566600	403.717	940.123	0.767864	0	50.9695	94.2137	130.559	161.473	187.609
1566700	403.717	956.712	0.767864	0	50.9695	94.2137	130.559	161.473	187.609
1566800	403.717	995.958	0.767864	0	50.9695	94.2137	130.559	161.473	187.609
1566900	403.717	986.361	0.767864	0	50.9695	94.2137	130.559	161.473	187.609
1567000	525.767	938.567	0.589615	0	50.9695	94.2137	130.559	161.473	187.609
1567100	525.767	1004.18	0.589615	0	50.9695	94.2137	130.559	161.473	187.609
1567200	525.767	1022.62	0.589615	0	50.9695	94.2137	130.559	161.473	187.609
1567300	525.767	1136.82	0.589615	0	50.9695	94.2137	130.559	161.473	187.609
1567400	525.767	1061.75	0.589615	0	50.9695	94.2137	130.559	161.473	187.609
1567500	310	1062.02	1	0	50.9696	94.2139	130.559	161.473	187.609
1567600	310	896.222	1	0	50.9696	94.2139	130.559	161.473	187.609
1567700	310	926.715	1	0	50.9696	94.2139	130.559	161.473	187.609
1567800	310	930.83	1	0	50.9696	94.2139	130.559	161.473	187.609
1567900	310	913.073	1	0	50.9696	94.2139	130.559	161.473	187.609
1568000	525.767	914.117	0.589615	0	50.9696	94.2139	130.559	161.473	187.609
1568100	525.767	984.467	0.589615	0	50.9696	94.2139	130.559	161.473	187.609
1568200	525.767	1021.31	0.589615	0	50.9696	94.2139	130.559	161.473	187.609
1568300	525.767	1021.66	0.589615	0	50.9696	94.2139	130.559	161.473	187.609
1568400	525.767	1011.19	0.589615	0	50.9696	94.2139	130.559	161.473	187.609
1568500	353.769	1088.42	0.876278	0	50.9695	94.2139	130.559	161.473	187.609
1568600	353.769	963.699	0.876278	0	50.9695	94.2139	130.559	161.473	187.609
1568700	353.769	979.603	0.876278	0	50.9695	94.2139	130.559	161.473	187.609
1568800	353.769	992.475	0.876278	0	50.9695	94.2139	130.559	161.473	187.609
1568900	353.769	1038.49	0.876278	0	50.9695	94.2139	130.559	161.473	187.609
1569000	525.767	957.514	0.589615	0	50.9695	94.2139	130.559	161.473	187.609
1569100	525.767	1053.65	0.589615	0	50.9695	94.2139	130.559	161.473	187.609
1569200	525.767	1041.03	0.589615	0	50.9695	94.2139	130.559	161.473	187.609
1569300	525.767	1039.26	0.589615	0	50.9695	94.2139	130.559	161.473	187.609
1569400	525.767	1101.62	0.589615	0	50.9695	94.2139	130.559	161.473	187.609
1569500	310	1051.41	1	0	50.9696	94.214	130.559	161.473	187.609
1569600	310	897.066	1	0	50.9696	94.214	130.559	161.473	187.609
1569700	310	904.503	1	0	50.9696	94.214	130.559	161.473	187.609
1569800	310	914.578	1	0	50.9696	94.214	130.559	161.473	187.609
1569900	310	906.417	1	0	50.9696	94.214	130.559	161.473	187.609
1570000	525.767	877.609	0.589615	0	50.9696	94.214	130.559	161.473	187.609
1570100	525.767	951.008	0.589615	0	50.9696	94.214	130.559	161.473	187.609
1570200	525.767	1038.87	0.589615	0	50.9696	94.214	130.559	161.473	187.609
1570300	525.767	1067.16	0.589615	0	50.9696	94.214	130.559	161.473	187.609
1570400	525.767	1056.6	0.589615	0	50.9696	94.214	130.559	161.473	187.609
1570500	310	1055.57	1	0	50.9697	94.2141	130.559	161.473	187.609
1570600	310	967.374	1	0	50.9697	94.2141	130.559	161.473	187.609
1570700	310	913.374	1	0	50.9697	94.2141	130.559	161.473	187.609
1570800	310	867.678	1	0	50.9697	94.2141	130.559	161.473	187.609
1570900	310	889.349	1	0	50.9697	94.2141	130.559	161.473	187.609
1571000	600	877.393	0.516667	0	50.9697	94.2141	130.559	161.473	187.609
1571100	600	1019.69	0.516667	0	50.9697	94.2141	130.559	161.473	187.609
1571200	600	1097.07	0.516667	0	50.9697	94.2141	130.559	161.473	187.609
1571300	600	1050.59	0.516667	0	50.9697	94.2141	130.559	161.473	187.609
1571400	600	1053.14	0.516667	0	50.9697	94.2141	130.559	161.473	187.609
1571500	310	1062.77	1	0	50.9698	94.2142	130.559	161.473	187.609
1571600	310	937.184	1	0	50.9698	94.2142	130.559	161.473	187.609
1571700	310	902.852	1	0	50.9698	94.2142	130.559	161.473	187.609
1571800	310	920.25	1	0	50.9698	94.2142	130.559	161.473	187.609
1571900	310	899.612	1	0	50.9698	94.2142	130.559	161.473	187.609
1572000	525.767	957.338	0.589615	0	50.9698	94.2142	130.559	161.473	187.609
1572100	525.767	1070.46	0.589615	0	50.9698	94.2142	130.559	161.473	187.609
1572200	525.767	987.288	0.589615	0	50.9698	94.2142	130.559	161.473	187.609
1572300	525.767	1064.42	0.589615	0	50.9698	94.2142	130.559	161.473	187.609
1572400	525.767	1086.38	0.589615	0	50.9698	94.2142	130.559	161.473	187.609
1572500	310	1063.1	1	0	50.97	94.2144	130.559	161.473	187.609
1572600	310	940.245	1	0	50.97	94.2144	130.559	161.473	187.609
1572700	310	902.455	1	0	50.97	94.2144	130.559	161.473	187.609
1572800	310	953.026	1	0	50.97	94.2144	130.559	161.473	187.609
1572900	310	944.211	1	0	50.97	94.2144	130.559	161.473	187.609
1573000	460.718	909.142	0.672862	0	50.97	94.2144	130.559	161.473	187.609
1573100	460.718	1058.43	0.672862	0	50.97	94.2144	130.559	161.473	187.609
1573200	460.718	1009.91	0.672862	0	50.97	94.2144	130.559	161.473	187.609
1573300	460.718	1003.39	0.672862	0	50.97	94.2144	130.559	161.473	187.609
1573400	460.718	977.247	0.672862	0	50.97	94.2144	130.559	161.473	187.609
1573500	403.717	1049.13	0.767864	0	50.97	94.2142	130.559	161.473	187.609
1573600	403.717	946.679	0.767864	0	50.97	94.2142	130.559	161.473	187.609
1573700	403.717	983.355	0.767864	0	50.97	94.2142	130.559	161.473	187.609
1573800	403.717	1016.92	0.767864	0	50.97	94.2142	130.559	161.473	187.609
1573900	403.717	981.198	0.767864	0	50.97	94.2142	130.559	161.473	187.609
1574000	353.769	1049.84	0.876278	0	50.9698	94.2142	130.559	161.473	187.609
1574100	353.769	931.325	0.876278	0	50.9698	94.2142	130.559	161.473	187.609
1574200	353.769	946.79	0.876278	0	50.9698	94.2142	130.559	161.473	187.609
1574300	353.769	966.627	0.876278	0	50.9698	94.2142	130.559	161.473	187.609
1574400	353.769	932.537	0.876278	0	50.9698	94.2142	130.559	161.473	187.609
1574500	525.767	954.04	0.589615	0	50.9698	94.2142	130.559	161.473	187.609
1574600	525.767	977.032	0.589615	0	50.9698	94.2142	130.559	161.473	187.609
1574700	525.767	1067.07	0.589615	0	50.9698	94.2142	130.559	161.473	187.609
1574800	525.767	1049.96	0.589615	0	50.9698	94.2142	130.559	161.473	187.609
1574900	525.767	1038.32	0.589615	0	50.9698	94.2142	130.559	161.473	187.609
1575000	403.717	999.103	0.767864	0	50.9698	94.2141	130.559	161.473	187.609
1575100	403.717	1010.54	0.767864	0	50.9698	94.2141	130.559	161.473	187.609
1575200	403.717	989.458	0.767864	0	50.9698	94.2141	130.559	161.473	187.609
1575300	403.717	1014.09	0.767864	0	50.9698	94.2141	130.559	161.473	187.609
1575400	403.717	996.328	0.767864	0	50.9698	94.2141	130.559	161.473	187.609
1575500	403.717	1014.88	0.767864	0	50.9698	94.214	130.559	161.473	187.609
1575600	403.717	973.525	0.767864	0	50.9698	94.214	130.559	161.473	187.609
1575700	403.717	1028.17	0.767864	0	50.9698	94.214	130.559	161.473	187.609
1575800	403.717	1023.18	0.767864	0	50.9698	94.214	130.559	161.473	187.609
1575900	403.717	1031.91	0.767864	0	50.9698	94.214	130.559	161.473	187.609
1576000	460.718	987.958	0.672862	0	50.9698	94.214	130.559	161.473	187.609
1576100	460.718	1081.09	0.672862	0	50.9698	94.214	130.559	161.473	187.609
1576200	460.718	1011.33	0.672862	0	50.9698	94.214	130.559	161.473	187.609
1576300	460.718	1017.26	0.672862	0	50.9698	94.214	130.559	161.473	187.609
1576400	460.718	1025.35	0.672862	0	50.9698	94.214	130.559	161.473	187.609
1576500	310	1035.43	1	0	50.97	94.2141	130.559	161.473	187.609
1576600	310	917.902	1	0	50.97	94.2141	130.559	161.473	187.609
1576700	310	928.747	1	0	50.97	94.2141	130.559	161.473	187.609
1576800	310	895.852	1	0	50.97	94.2141	130.559	161.473	187.609
1576900	310	932.709	1	0	50.97	94.2141	130.559	161.473	187.609
1577000	525.767	880.307	0.589615	0	50.97	94.2141	130.559	161.473	187.609
1577100	525.767	958.067	0.589615	0	50.97	94.2141	130.559	161.473	187.609
1577200	525.767	996.941	0.589615	0	50.97	94.2141	130.559	161.473	187.609
1577300	525.767	957.415	0.589615	0	50.97	94.2141	130.559	161.473	187.609
1577400	525.767	1117.62	0.589615	0	50.97	94.2141	130.559	161.473	187.609
1577500	403.717	1020.75	0.767864	0	50.97	94.214	130.559	161.473	187.609
1577600	403.717	976.697	0.767864	0	50.97	94.214	130.559	161.473	187.609
1577700	403.717	943.78	0.767864	0	50.97	94.214	130.559	161.473	187.609
1577800	403.717	995.367	0.767864	0	50.97	94.214	130.559	161.473	187.609
1577900	403.717	1050.4	0.767864	0	50.97	94.214	130.559	161.473	187.609
1578000	310	1036.01	1	0	50.9701	94.2141	130.559	161.473	187.609
1578100	310	954.444	1	0	50.9701	94.2141	130.559	161.473	187.609
1578200	310	927.085	1	0	50.9701	94.2141	130.559	161.473	187.609
1578300	310	922.587	1	0	50.9701	94.2141	130.559	161.473	187.609
1578400	310	888.093	1	0	50.9701	94.2141	130.559	161.473	187.609
1578500	403.717	911.618	0.767864	0	50.9701	94.214	130.559	161.473	187.609
1578600	403.717	970.967	0.767864	0	50.9701	94.214	130.559	161.473	187.609
1578700	403.717	922.758	0.767864	0	50.9701	94.214	130.559	161.473	187.609
1578800	403.717	1020.25	0.767864	0	50.9701	94.214	130.559	161.473	187.609
1578900	403.717	977.44	0.767864	0	50.9701	94.214	130.559	161.473	187.609
1579000	403.717	943.696	0.767864	0	50.9701	94.2139	130.559	161.473	187.609
1579100	403.717	1018.02	0.767864	0	50.9701	94.2139	130.559	161.473	187.609
1579200	403.717	947.832	0.767864	0	50.9701	94.2139	130.559	161.473	187.609
1579300	403.717	956.23	0.767864	0	50.9701	94.2139	130.559	161.473	187.609
1579400	403.717	974.155	0.767864	0	50.9701	94.2139	130.559	161.473	187.609
1579500	600	961.93	0.516667	0	50.9701	94.2139	130.559	161.473	187.609
1579600	600	1115.85	0.516667	0	50.9701	94.2139	130.559	161.473	187.609
1579700	600	1076.12	0.516667	0	50.9701	94.2139	130.559	161.473	187.609
1579800	600	1074.83	0.516667	0	50.9701	94.2139	130.559	161.473	187.609
1579900	600	1116.8	0.516667	0	50.9701	94.2139	130.559	161.473	187.609
1580000	310	1100.81	1	0	50.9702	94.214	130.559	161.473	187.609
1580100	310	920.558	1	0	50.9702	94.214	130.559	161.473	187.609
1580200	310	916.414	1	0	50.9702	94.214	130.559	161.473	187.609
1580300	310	913.8	1	0	50.9702	94.214	130.559	161.473	187.609
1580400	310	933.184	1	0	50.9702	94.214	130.559	161.473	187.609
1580500	525.767	898.685	0.589615	0	50.9702	94.214	130.559	161.473	187.609
1580600	525.767	1024.22	0.589615	0	50.9702	94.214	130.559	161.473	187.609
1580700	525.767	1087.35	0.589615	0	50.9702	94.214	130.559	161.473	187.609
1580800	525.767	1071.59	0.589615	0	50.9702	94.214	130.559	161.473	187.609
1580900	525.767	1019.6	0.589615	0	50.9702	94.214	130.559	161.473	187.609
1581000	353.769	1039.63	0.876278	0	50.9701	94.214	130.559	161.473	187.609
1581100	353.769	947.739	0.876278	0	50.9701	94.214	130.559	161.473	187.609
1581200	353.769	970.262	0.876278	0	50.9701	94.214	130.559	161.473	187.609
1581300	353.769	904.28	0.876278	0	50.9701	94.214	130.559	161.473	187.609
1581400	353.769	959.14	0.876278	0	50.9701	94.214	130.559	161.473	187.609
1581500	460.718	966.815	0.672862	0	50.9701	94.214	130.559	161.473	187.609
1581600	460.718	957.02	0.672862	0	50.9701	94.214	130.559	161.473	187.609
1581700	460.718	1007.88	0.672862	0	50.9701	94.214	130.559	161.473	187.609
1581800	460.718	981.111	0.672862	0	50.9701	94.214	130.559	161.473	187.609
1581900	460.718	1015.03	0.672862	0	50.9701	94.214	130.559	161.473	187.609
1582000	460.718	973.037	0.672862	0	50.9701	94.214	130.559	161.473	187.609
1582100	460.718	1004.67	0.672862	0	50.9701	94.214	130.559	161.473	187.609
1582200	460.718	1013.44	0.672862	0	50.9701	94.214	130.559	161.473	187.609
1582300	460.718	1044.8	0.672862	0	50.9701	94.214	130.559	161.473	187.609
1582400	460.718	1038.56	0.672862	0	50.9701	94.214	130.559	161.473	187.609
1582500	403.717	1004.29	0.767864	0	50.9701	94.2139	130.559	161.473	187.609
1582600	403.717	1024.54	0.767864	0	50.9701	94.2139	130.559	161.473	187.609
1582700	403.717	1051.43	0.767864	0	50.9701	94.2139	130.559	161.473	187.609
1582800	403.717	1028.14	0.767864	0	50.9701	94.2139	130.559	161.473	187.609
1582900	403.717	1024.96	0.767864	0	50.9701	94.2139	130.559	161.473	187.609
1583000	460.718	956.739	0.672862	0	50.9701	94.2139	130.559	161.473	187.609
1583100	460.718	1045.7	0.672862	0	50.9701	94.2139	130.559	161.473	187.609
1583200	460.718	1033.36	0.672862	0	50.9701	94.2139	130.559	161.473	187.609
1583300	460.718	1080.61	0.672862	0	50.9701	94.2139	130.559	161.473	187.609
1583400	460.718	999.236	0.672862	0	50.9701	94.2139	130.559	161.473	187.609
1583500	403.717	1020.51	0.767864	0	50.9701	94.2137	130.559	161.473	187.609
1583600	403.717	992.419	0.767864	0	50.9701	94.2137	130.559	161.473	187.609
1583700	403.717	1036.2	0.767864	0	50.9701	94.2137	130.559	161.473	187.609
1583800	403.717	997.953	0.767864	0	50.9701	94.2137	130.559	161.473	187.609
1583900	403.717	936.021	0.767864	0	50.9701	94.2137	130.559	161.473	187.609
1584000	353.769	1017.48	0.876278	0	50.97	94.2137	130.559	161.473	187.609
1584100	353.769	948.55	0.876278	0	50.97	94.2137	130.559	161.473	187.609
1584200	353.769	935.587	0.876278	0	50.97	94.2137	130.559	161.473	187.609
1584300	353.769	962.761	0.876278	0	50.97	94.2137	130.559	161.473	187.609
1584400	353.769	972.657	0.876278	0	50.97	94.2137	130.559	161.473	187.609
1584500	460.718	932.257	0.672862	0	50.97	94.2137	130.559	161.473	187.609
1584600	460.718	995.977	0.672862	0	50.97	94.2137	130.559	161.473	187.609
1584700	460.718	997.906	0.672862	0	50.97	94.2137	130.559	161.473	187.609
1584800	460.718	979.754	0.672862	0	50.97	94.2137	130.559	161.473	187.609
1584900	460.718	1070.28	0.672862	0	50.97	94.2137	130.559	161.473	187.609
1585000	353.769	1068.97	0.876278	0	50.9698	94.2137	130.559	161.473	187.609
1585100	353.769	987.193	0.876278	0	50.9698	94.2137	130.559	161.473	187.609
1585200	353.769	961.833	0.876278	0	50.9698	94.2137	130.559	161.473	187.609
1585300	353.769	962.88	0.876278	0	50.9698	94.2137	130.559	161.473	187.609
1585400	353.769	945.972	0.876278	0	50.9698	94.2137	130.559	161.473	187.609
1585500	460.718	960.799	0.672862	0	50.9698	94.2137	130.559	161.473	187.609
1585600	460.718	979.876	0.672862	0	50.9698	94.2137	130.559	161.473	187.609
1585700	460.718	1000.71	0.672862	0	50.9698	94.2137	130.559	161.473	187.609
