"Steps"	"Temperature (K)"	"PotentialEnergy"	"Scaling"	"300K Weight"	"340.866K Weight"	"387.298K Weight"	"440.056K Weight"	"500K Weight"
567450	340.866	46.5148	0.880112	0	2.85547	5.15625	7.09766	8.95312
567500	340.866	53.1063	0.880112	0	2.85156	5.15625	7.09766	8.95312
567550	340.866	51.8166	0.880112	0	2.85156	5.15625	7.09766	8.95312
567600	340.866	56.9434	0.880112	0	2.85156	5.15625	7.09766	8.95312
567650	340.866	55.0874	0.880112	0	2.85156	5.15625	7.09766	8.95312
567700	340.866	43.958	0.880112	0	2.85156	5.15625	7.09766	8.95312
567750	340.866	45.4052	0.880112	0	2.85156	5.15625	7.09766	8.95312
567800	340.866	43.6419	0.880112	0	2.85156	5.15625	7.09766	8.95312
567850	340.866	45.4706	0.880112	0	2.85156	5.15625	7.09766	8.95312
567900	340.866	49.4181	0.880112	0	2.85156	5.15625	7.09766	8.95312
567950	340.866	51.0748	0.880112	0	2.85156	5.15625	7.09766	8.95312
568000	387.298	55.609	0.774597	0	2.85156	5.15234	7.09766	8.95312
568050	387.298	61.3542	0.774597	0	2.85156	5.15234	7.09766	8.95312
568100	387.298	58.689	0.774597	0	2.85156	5.15234	7.09766	8.95312
568150	387.298	60.3591	0.774597	0	2.85156	5.15234	7.09766	8.95312
568200	387.298	51.7269	0.774597	0	2.85156	5.15234	7.09766	8.95312
568250	387.298	58.2103	0.774597	0	2.85156	5.15234	7.09766	8.95312
568300	387.298	44.5711	0.774597	0	2.85156	5.15234	7.09766	8.95312
568350	387.298	48.3854	0.774597	0	2.85156	5.15234	7.09766	8.95312
568400	387.298	55.9157	0.774597	0	2.85156	5.15234	7.09766	8.95312
568450	387.298	51.6064	0.774597	0	2.85156	5.15234	7.09766	8.95312
568500	387.298	66.0165	0.774597	0	2.85156	5.14844	7.09766	8.95312
568550	387.298	61.0531	0.774597	0	2.85156	5.14844	7.09766	8.95312
568600	387.298	56.4476	0.774597	0	2.85156	5.14844	7.09766	8.95312
568650	387.298	48.1439	0.774597	0	2.85156	5.14844	7.09766	8.95312
568700	387.298	53.6003	0.774597	0	2.85156	5.14844	7.09766	8.95312
568750	387.298	47.0973	0.774597	0	2.85156	5.14844	7.09766	8.95312
568800	387.298	46.5965	0.774597	0	2.85156	5.14844	7.09766	8.95312
568850	387.298	47.2495	0.774597	0	2.85156	5.14844	7.09766	8.95312
568900	387.298	52.0446	0.774597	0	2.85156	5.14844	7.09766	8.95312
568950	387.298	38.9087	0.774597	0	2.85156	5.14844	7.09766	8.95312
569000	340.866	52.3063	0.880112	0	2.84766	5.14844	7.09766	8.95312
569050	340.866	47.2434	0.880112	0	2.84766	5.14844	7.09766	8.95312
569100	340.866	53.9205	0.880112	0	2.84766	5.14844	7.09766	8.95312
569150	340.866	49.7009	0.880112	0	2.84766	5.14844	7.09766	8.95312
569200	340.866	51.0078	0.880112	0	2.84766	5.14844	7.09766	8.95312
569250	340.866	58.5881	0.880112	0	2.84766	5.14844	7.09766	8.95312
569300	340.866	69.3965	0.880112	0	2.84766	5.14844	7.09766	8.95312
569350	340.866	55.238	0.880112	0	2.84766	5.14844	7.09766	8.95312
569400	340.866	56.4622	0.880112	0	2.84766	5.14844	7.09766	8.95312
569450	340.866	45.4367	0.880112	0	2.84766	5.14844	7.09766	8.95312
569500	387.298	59.1542	0.774597	0	2.84766	5.14453	7.09766	8.95312
569550	387.298	45.8231	0.774597	0	2.84766	5.14453	7.09766	8.95312
569600	387.298	49.4653	0.774597	0	2.84766	5.14453	7.09766	8.95312
569650	387.298	50.2861	0.774597	0	2.84766	5.14453	7.09766	8.95312
569700	387.298	59.5772	0.774597	0	2.84766	5.14453	7.09766	8.95312
569750	387.298	47.3692	0.774597	0	2.84766	5.14453	7.09766	8.95312
569800	387.298	48.4328	0.774597	0	2.84766	5.14453	7.09766	8.95312
569850	387.298	49.4538	0.774597	0	2.84766	5.14453	7.09766	8.95312
569900	387.298	53.7494	0.774597	0	2.84766	5.14453	7.09766	8.95312
569950	387.298	41.881	0.774597	0	2.84766	5.14453	7.09766	8.95312
570000	340.866	43.0879	0.880112	0	2.84375	5.14453	7.09766	8.95312
570050	340.866	46.645	0.880112	0	2.84375	5.14453	7.09766	8.95312
570100	340.866	48.5422	0.880112	0	2.84375	5.14453	7.09766	8.95312
570150	340.866	52.6179	0.880112	0	2.84375	5.14453	7.09766	8.95312
570200	340.866	51.5531	0.880112	0	2.84375	5.14453	7.09766	8.95312
570250	340.866	50.3881	0.880112	0	2.84375	5.14453	7.09766	8.95312
570300	340.866	55.5222	0.880112	0	2.84375	5.14453	7.09766	8.95312
570350	340.866	51.3516	0.880112	0	2.84375	5.14453	7.09766	8.95312
570400	340.866	52.6955	0.880112	0	2.84375	5.14453	7.09766	8.95312
570450	340.866	58.5103	0.880112	0	2.84375	5.14453	7.09766	8.95312
570500	500	51.1315	0.6	0	2.84375	5.14453	7.09766	8.94922
570550	500	63.3307	0.6	0	2.84375	5.14453	7.09766	8.94922
570600	500	62.7496	0.6	0	2.84375	5.14453	7.09766	8.94922
570650	500	70.7624	0.6	0	2.84375	5.14453	7.09766	8.94922
570700	500	70.8275	0.6	0	2.84375	5.14453	7.09766	8.94922
570750	500	69.7713	0.6	0	2.84375	5.14453	7.09766	8.94922
570800	500	49.6393	0.6	0	2.84375	5.14453	7.09766	8.94922
570850	500	52.6257	0.6	0	2.84375	5.14453	7.09766	8.94922
570900	500	59.0407	0.6	0	2.84375	5.14453	7.09766	8.94922
570950	500	53.9028	0.6	0	2.84375	5.14453	7.09766	8.94922
571000	500	63.7153	0.6	0	2.84375	5.14453	7.09766	8.94531
571050	500	69.2784	0.6	0	2.84375	5.14453	7.09766	8.94531
571100	500	42.8101	0.6	0	2.84375	5.14453	7.09766	8.94531
571150	500	48.9765	0.6	0	2.84375	5.14453	7.09766	8.94531
571200	500	53.9228	0.6	0	2.84375	5.14453	7.09766	8.94531
571250	500	60.7048	0.6	0	2.84375	5.14453	7.09766	8.94531
571300	500	75.7	0.6	0	2.84375	5.14453	7.09766	8.94531
571350	500	74.6709	0.6	0	2.84375	5.14453	7.09766	8.94531
571400	500	76.2313	0.6	0	2.84375	5.14453	7.09766	8.94531
571450	500	69.1385	0.6	0	2.84375	5.14453	7.09766	8.94531
571500	300	60.679	1	0	2.84766	5.14844	7.10156	8.94922
571550	300	53.9178	1	0	2.84766	5.14844	7.10156	8.94922
571600	300	55.4057	1	0	2.84766	5.14844	7.10156	8.94922
571650	300	52.774	1	0	2.84766	5.14844	7.10156	8.94922
571700	300	59.4752	1	0	2.84766	5.14844	7.10156	8.94922
571750	300	47.5978	1	0	2.84766	5.14844	7.10156	8.94922
571800	300	57.8008	1	0	2.84766	5.14844	7.10156	8.94922
571850	300	57.5503	1	0	2.84766	5.14844	7.10156	8.94922
571900	300	50.2792	1	0	2.84766	5.14844	7.10156	8.94922
571950	300	45.3865	1	0	2.84766	5.14844	7.10156	8.94922
572000	440.056	53.2981	0.681732	0	2.84766	5.14844	7.09766	8.94922
572050	440.056	68.554	0.681732	0	2.84766	5.14844	7.09766	8.94922
572100	440.056	58.1154	0.681732	0	2.84766	5.14844	7.09766	8.94922
572150	440.056	53.2726	0.681732	0	2.84766	5.14844	7.09766	8.94922
572200	440.056	47.8012	0.681732	0	2.84766	5.14844	7.09766	8.94922
572250	440.056	46.8062	0.681732	0	2.84766	5.14844	7.09766	8.94922
572300	440.056	71.6293	0.681732	0	2.84766	5.14844	7.09766	8.94922
572350	440.056	55.8223	0.681732	0	2.84766	5.14844	7.09766	8.94922
572400	440.056	50.5529	0.681732	0	2.84766	5.14844	7.09766	8.94922
572450	440.056	75.1997	0.681732	0	2.84766	5.14844	7.09766	8.94922
572500	440.056	59.8243	0.681732	0	2.84766	5.14844	7.0957	8.94922
572550	440.056	66.5134	0.681732	0	2.84766	5.14844	7.0957	8.94922
572600	440.056	67.364	0.681732	0	2.84766	5.14844	7.0957	8.94922
572650	440.056	64.5036	0.681732	0	2.84766	5.14844	7.0957	8.94922
572700	440.056	56.2689	0.681732	0	2.84766	5.14844	7.0957	8.94922
572750	440.056	52.2909	0.681732	0	2.84766	5.14844	7.0957	8.94922
572800	440.056	44.1278	0.681732	0	2.84766	5.14844	7.0957	8.94922
572850	440.056	43.7189	0.681732	0	2.84766	5.14844	7.0957	8.94922
572900	440.056	46.023	0.681732	0	2.84766	5.14844	7.0957	8.94922
572950	440.056	49.3677	0.681732	0	2.84766	5.14844	7.0957	8.94922
573000	340.866	64.2019	0.880112	0	2.8457	5.14844	7.0957	8.94922
573050	340.866	56.5556	0.880112	0	2.8457	5.14844	7.0957	8.94922
573100	340.866	54.4012	0.880112	0	2.8457	5.14844	7.0957	8.94922
573150	340.866	51.7738	0.880112	0	2.8457	5.14844	7.0957	8.94922
573200	340.866	65.6973	0.880112	0	2.8457	5.14844	7.0957	8.94922
573250	340.866	66.4237	0.880112	0	2.8457	5.14844	7.0957	8.94922
573300	340.866	56.4256	0.880112	0	2.8457	5.14844	7.0957	8.94922
573350	340.866	56.7031	0.880112	0	2.8457	5.14844	7.0957	8.94922
573400	340.866	67.9079	0.880112	0	2.8457	5.14844	7.0957	8.94922
573450	340.866	61.3525	0.880112	0	2.8457	5.14844	7.0957	8.94922
573500	387.298	46.0396	0.774597	0	2.8457	5.14648	7.0957	8.94922
573550	387.298	45.6265	0.774597	0	2.8457	5.14648	7.0957	8.94922
573600	387.298	48.5815	0.774597	0	2.8457	5.14648	7.0957	8.94922
573650	387.298	70.9567	0.774597	0	2.8457	5.14648	7.0957	8.94922
573700	387.298	65.6053	0.774597	0	2.8457	5.14648	7.0957	8.94922
573750	387.298	62.0596	0.774597	0	2.8457	5.14648	7.0957	8.94922
573800	387.298	48.3736	0.774597	0	2.8457	5.14648	7.0957	8.94922
573850	387.298	47.8608	0.774597	0	2.8457	5.14648	7.0957	8.94922
573900	387.298	46.0625	0.774597	0	2.8457	5.14648	7.0957	8.94922
573950	387.298	50.7382	0.774597	0	2.8457	5.14648	7.0957	8.94922
574000	387.298	42.2331	0.774597	0	2.8457	5.14453	7.0957	8.94922
574050	387.298	44.6727	0.774597	0	2.8457	5.14453	7.0957	8.94922
574100	387.298	41.769	0.774597	0	2.8457	5.14453	7.0957	8.94922
574150	387.298	46.1419	0.774597	0	2.8457	5.14453	7.0957	8.94922
574200	387.298	45.9978	0.774597	0	2.8457	5.14453	7.0957	8.94922
574250	387.298	49.2102	0.774597	0	2.8457	5.14453	7.0957	8.94922
574300	387.298	46.0245	0.774597	0	2.8457	5.14453	7.0957	8.94922
574350	387.298	44.5115	0.774597	0	2.8457	5.14453	7.0957	8.94922
574400	387.298	40.7417	0.774597	0	2.8457	5.14453	7.0957	8.94922
574450	387.298	43.4394	0.774597	0	2.8457	5.14453	7.0957	8.94922
574500	340.866	39.8462	0.880112	0	2.84375	5.14453	7.0957	8.94922
574550	340.866	46.4669	0.880112	0	2.84375	5.14453	7.0957	8.94922
574600	340.866	38.6329	0.880112	0	2.84375	5.14453	7.0957	8.94922
574650	340.866	45.9068	0.880112	0	2.84375	5.14453	7.0957	8.94922
574700	340.866	49.3787	0.880112	0	2.84375	5.14453	7.0957	8.94922
574750	340.866	41.8651	0.880112	0	2.84375	5.14453	7.0957	8.94922
574800	340.866	42.8296	0.880112	0	2.84375	5.14453	7.0957	8.94922
574850	340.866	41.3968	0.880112	0	2.84375	5.14453	7.0957	8.94922
574900	340.866	42.238	0.880112	0	2.84375	5.14453	7.0957	8.94922
574950	340.866	44.9926	0.880112	0	2.84375	5.14453	7.0957	8.94922
575000	440.056	47.5138	0.681732	0	2.84375	5.14453	7.09375	8.94922
575050	440.056	47.2036	0.681732	0	2.84375	5.14453	7.09375	8.94922
575100	440.056	40.5305	0.681732	0	2.84375	5.14453	7.09375	8.94922
575150	440.056	49.0522	0.681732	0	2.84375	5.14453	7.09375	8.94922
575200	440.056	52.9083	0.681732	0	2.84375	5.14453	7.09375	8.94922
575250	440.056	43.8973	0.681732	0	2.84375	5.14453	7.09375	8.94922
575300	440.056	43.1158	0.681732	0	2.84375	5.14453	7.09375	8.94922
575350	440.056	50.0514	0.681732	0	2.84375	5.14453	7.09375	8.94922
575400	440.056	50.4971	0.681732	0	2.84375	5.14453	7.09375	8.94922
575450	440.056	45.9642	0.681732	0	2.84375	5.14453	7.09375	8.94922
575500	440.056	51.1676	0.681732	0	2.84375	5.14453	7.0918	8.94922
575550	440.056	43.5072	0.681732	0	2.84375	5.14453	7.0918	8.94922
575600	440.056	42.4872	0.681732	0	2.84375	5.14453	7.0918	8.94922
575650	440.056	46.4916	0.681732	0	2.84375	5.14453	7.0918	8.94922
575700	440.056	56.3207	0.681732	0	2.84375	5.14453	7.0918	8.94922
575750	440.056	51.3057	0.681732	0	2.84375	5.14453	7.0918	8.94922
575800	440.056	51.4482	0.681732	0	2.84375	5.14453	7.0918	8.94922
575850	440.056	60.7293	0.681732	0	2.84375	5.14453	7.0918	8.94922
575900	440.056	60.1585	0.681732	0	2.84375	5.14453	7.0918	8.94922
575950	440.056	52.8344	0.681732	0	2.84375	5.14453	7.0918	8.94922
576000	500	52.4253	0.6	0	2.84375	5.14453	7.0918	8.94727
576050	500	44.863	0.6	0	2.84375	5.14453	7.0918	8.94727
576100	500	38.6861	0.6	0	2.84375	5.14453	7.0918	8.94727
576150	500	42.7016	0.6	0	2.84375	5.14453	7.0918	8.94727
576200	500	44.9683	0.6	0	2.84375	5.14453	7.0918	8.94727
576250	500	49.4229	0.6	0	2.84375	5.14453	7.0918	8.94727
576300	500	57.0682	0.6	0	2.84375	5.14453	7.0918	8.94727
576350	500	58.1223	0.6	0	2.84375	5.14453	7.0918	8.94727
576400	500	70.5344	0.6	0	2.84375	5.14453	7.0918	8.94727
576450	500	61.7085	0.6	0	2.84375	5.14453	7.0918	8.94727
576500	340.866	64.8067	0.880112	0	2.8418	5.14453	7.0918	8.94727
576550	340.866	81.9007	0.880112	0	2.8418	5.14453	7.0918	8.94727
576600	340.866	54.9145	0.880112	0	2.8418	5.14453	7.0918	8.94727
576650	340.866	48.424	0.880112	0	2.8418	5.14453	7.0918	8.94727
576700	340.866	59.5544	0.880112	0	2.8418	5.14453	7.0918	8.94727
576750	340.866	53.6167	0.880112	0	2.8418	5.14453	7.0918	8.94727
576800	340.866	55.521	0.880112	0	2.8418	5.14453	7.0918	8.94727
576850	340.866	58.0164	0.880112	0	2.8418	5.14453	7.0918	8.94727
576900	340.866	53.6748	0.880112	0	2.8418	5.14453	7.0918	8.94727
576950	340.866	62.6259	0.880112	0	2.8418	5.14453	7.0918	8.94727
577000	387.298	57.4056	0.774597	0	2.8418	5.14258	7.0918	8.94727
577050	387.298	56.8401	0.774597	0	2.8418	5.14258	7.0918	8.94727
577100	387.298	55.6118	0.774597	0	2.8418	5.14258	7.0918	8.94727
577150	387.298	54.4489	0.774597	0	2.8418	5.14258	7.0918	8.94727
577200	387.298	55.5174	0.774597	0	2.8418	5.14258	7.0918	8.94727
577250	387.298	61.5937	0.774597	0	2.8418	5.14258	7.0918	8.94727
577300	387.298	64.2323	0.774597	0	2.8418	5.14258	7.0918	8.94727
577350	387.298	57.8282	0.774597	0	2.8418	5.14258	7.0918	8.94727
577400	387.298	56.0489	0.774597	0	2.8418	5.14258	7.0918	8.94727
577450	387.298	61.1809	0.774597	0	2.8418	5.14258	7.0918	8.94727
577500	500	60.5185	0.6	0	2.8418	5.14258	7.0918	8.94531
577550	500	53.8842	0.6	0	2.8418	5.14258	7.0918	8.94531
577600	500	52.7174	0.6	0	2.8418	5.14258	7.0918	8.94531
577650	500	54.0062	0.6	0	2.8418	5.14258	7.0918	8.94531
577700	500	53.6487	0.6	0	2.8418	5.14258	7.0918	8.94531
577750	500	54.3041	0.6	0	2.8418	5.14258	7.0918	8.94531
577800	500	49.0226	0.6	0	2.8418	5.14258	7.0918	8.94531
577850	500	52.8223	0.6	0	2.8418	5.14258	7.0918	8.94531
577900	500	75.685	0.6	0	2.8418	5.14258	7.0918	8.94531
577950	500	66.67	0.6	0	2.8418	5.14258	7.0918	8.94531
578000	387.298	74.2365	0.774597	0	2.8418	5.14062	7.0918	8.94531
578050	387.298	57.8096	0.774597	0	2.8418	5.14062	7.0918	8.94531
578100	387.298	63.6368	0.774597	0	2.8418	5.14062	7.0918	8.94531
578150	387.298	55.8006	0.774597	0	2.8418	5.14062	7.0918	8.94531
578200	387.298	55.2472	0.774597	0	2.8418	5.14062	7.0918	8.94531
578250	387.298	48.4989	0.774597	0	2.8418	5.14062	7.0918	8.94531
578300	387.298	45.9225	0.774597	0	2.8418	5.14062	7.0918	8.94531
578350	387.298	49.2462	0.774597	0	2.8418	5.14062	7.0918	8.94531
578400	387.298	53.3015	0.774597	0	2.8418	5.14062	7.0918	8.94531
578450	387.298	48.3684	0.774597	0	2.8418	5.14062	7.0918	8.94531
578500	340.866	49.0244	0.880112	0	2.83984	5.14062	7.0918	8.94531
578550	340.866	53.3133	0.880112	0	2.83984	5.14062	7.0918	8.94531
578600	340.866	56.9762	0.880112	0	2.83984	5.14062	7.0918	8.94531
578650	340.866	52.796	0.880112	0	2.83984	5.14062	7.0918	8.94531
578700	340.866	59.8518	0.880112	0	2.83984	5.14062	7.0918	8.94531
578750	340.866	51.565	0.880112	0	2.83984	5.14062	7.0918	8.94531
578800	340.866	59.9627	0.880112	0	2.83984	5.14062	7.0918	8.94531
578850	340.866	53.7746	0.880112	0	2.83984	5.14062	7.0918	8.94531
578900	340.866	48.618	0.880112	0	2.83984	5.14062	7.0918	8.94531
578950	340.866	48.8898	0.880112	0	2.83984	5.14062	7.0918	8.94531
579000	340.866	59.0214	0.880112	0	2.83789	5.14062	7.0918	8.94531
579050	340.866	46.1354	0.880112	0	2.83789	5.14062	7.0918	8.94531
579100	340.866	51.4815	0.880112	0	2.83789	5.14062	7.0918	8.94531
579150	340.866	53.3048	0.880112	0	2.83789	5.14062	7.0918	8.94531
579200	340.866	51.0777	0.880112	0	2.83789	5.14062	7.0918	8.94531
579250	340.866	51.3495	0.880112	0	2.83789	5.14062	7.0918	8.94531
579300	340.866	50.2692	0.880112	0	2.83789	5.14062	7.0918	8.94531
579350	340.866	54.9392	0.880112	0	2.83789	5.14062	7.0918	8.94531
579400	340.866	50.2073	0.880112	0	2.83789	5.14062	7.0918	8.94531
579450	340.866	57.0595	0.880112	0	2.83789	5.14062	7.0918	8.94531
579500	340.866	54.8724	0.880112	0	2.83594	5.14062	7.0918	8.94531
579550	340.866	55.9807	0.880112	0	2.83594	5.14062	7.0918	8.94531
579600	340.866	62.4727	0.880112	0	2.83594	5.14062	7.0918	8.94531
579650	340.866	54.9161	0.880112	0	2.83594	5.14062	7.0918	8.94531
579700	340.866	51.2884	0.880112	0	2.83594	5.14062	7.0918	8.94531
579750	340.866	57.3487	0.880112	0	2.83594	5.14062	7.0918	8.94531
579800	340.866	48.1555	0.880112	0	2.83594	5.14062	7.0918	8.94531
579850	340.866	64.2438	0.880112	0	2.83594	5.14062	7.0918	8.94531
579900	340.866	49.1722	0.880112	0	2.83594	5.14062	7.0918	8.94531
579950	340.866	51.6932	0.880112	0	2.83594	5.14062	7.0918	8.94531
580000	300	61.4648	1	0	2.83789	5.14258	7.09375	8.94727
580050	300	51.7942	1	0	2.83789	5.14258	7.09375	8.94727
580100	300	57.5479	1	0	2.83789	5.14258	7.09375	8.94727
580150	300	54.2615	1	0	2.83789	5.14258	7.09375	8.94727
580200	300	58.7561	1	0	2.83789	5.14258	7.09375	8.94727
580250	300	56.7612	1	0	2.83789	5.14258	7.09375	8.94727
580300	300	62.5554	1	0	2.83789	5.14258	7.09375	8.94727
580350	300	51.157	1	0	2.83789	5.14258	7.09375	8.94727
580400	300	51.8352	1	0	2.83789	5.14258	7.09375	8.94727
580450	300	53.1938	1	0	2.83789	5.14258	7.09375	8.94727
580500	300	52.5542	1	0	2.83984	5.14453	7.0957	8.94922
580550	300	46.3855	1	0	2.83984	5.14453	7.0957	8.94922
580600	300	46.6184	1	0	2.83984	5.14453	7.0957	8.94922
580650	300	54.9825	1	0	2.83984	5.14453	7.0957	8.94922
580700	300	46.0109	1	0	2.83984	5.14453	7.0957	8.94922
580750	300	55.5168	1	0	2.83984	5.14453	7.0957	8.94922
580800	300	55.3497	1	0	2.83984	5.14453	7.0957	8.94922
580850	300	53.6955	1	0	2.83984	5.14453	7.0957	8.94922
580900	300	55.4627	1	0	2.83984	5.14453	7.0957	8.94922
580950	300	49.4088	1	0	2.83984	5.14453	7.0957	8.94922
581000	500	46.8258	0.6	0	2.83984	5.14453	7.0957	8.94727
581050	500	51.7045	0.6	0	2.83984	5.14453	7.0957	8.94727
581100	500	68.9958	0.6	0	2.83984	5.14453	7.0957	8.94727
581150	500	72.335	0.6	0	2.83984	5.14453	7.0957	8.94727
581200	500	53.9775	0.6	0	2.83984	5.14453	7.0957	8.94727
581250	500	56.4889	0.6	0	2.83984	5.14453	7.0957	8.94727
581300	500	76.0072	0.6	0	2.83984	5.14453	7.0957	8.94727
581350	500	53.4365	0.6	0	2.83984	5.14453	7.0957	8.94727
581400	500	58.7704	0.6	0	2.83984	5.14453	7.0957	8.94727
581450	500	74.1776	0.6	0	2.83984	5.14453	7.0957	8.94727
581500	340.866	63.3949	0.880112	0	2.83789	5.14453	7.0957	8.94727
581550	340.866	51.7394	0.880112	0	2.83789	5.14453	7.0957	8.94727
581600	340.866	59.7673	0.880112	0	2.83789	5.14453	7.0957	8.94727
581650	340.866	56.4086	0.880112	0	2.83789	5.14453	7.0957	8.94727
581700	340.866	57.8712	0.880112	0	2.83789	5.14453	7.0957	8.94727
581750	340.866	54.1796	0.880112	0	2.83789	5.14453	7.0957	8.94727
581800	340.866	42.56	0.880112	0	2.83789	5.14453	7.0957	8.94727
581850	340.866	43.1976	0.880112	0	2.83789	5.14453	7.0957	8.94727
581900	340.866	54.5269	0.880112	0	2.83789	5.14453	7.0957	8.94727
581950	340.866	52.1302	0.880112	0	2.83789	5.14453	7.0957	8.94727
582000	500	55.6314	0.6	0	2.83789	5.14453	7.0957	8.94531
582050	500	46.1186	0.6	0	2.83789	5.14453	7.0957	8.94531
582100	500	41.4353	0.6	0	2.83789	5.14453	7.0957	8.94531
582150	500	55.3831	0.6	0	2.83789	5.14453	7.0957	8.94531
582200	500	54.1174	0.6	0	2.83789	5.14453	7.0957	8.94531
582250	500	41.0867	0.6	0	2.83789	5.14453	7.0957	8.94531
582300	500	42.607	0.6	0	2.83789	5.14453	7.0957	8.94531
582350	500	43.0201	0.6	0	2.83789	5.14453	7.0957	8.94531
582400	500	54.4507	0.6	0	2.83789	5.14453	7.0957	8.94531
582450	500	49.1186	0.6	0	2.83789	5.14453	7.0957	8.94531
582500	500	41.6206	0.6	0	2.83789	5.14453	7.0957	8.94336
582550	500	43.8189	0.6	0	2.83789	5.14453	7.0957	8.94336
582600	500	43.5831	0.6	0	2.83789	5.14453	7.0957	8.94336
582650	500	48.5486	0.6	0	2.83789	5.14453	7.0957	8.94336
582700	500	54.9902	0.6	0	2.83789	5.14453	7.0957	8.94336
582750	500	53.8407	0.6	0	2.83789	5.14453	7.0957	8.94336
582800	500	59.0917	0.6	0	2.83789	5.14453	7.0957	8.94336
582850	500	47.4361	0.6	0	2.83789	5.14453	7.0957	8.94336
582900	500	68.193	0.6	0	2.83789	5.14453	7.0957	8.94336
582950	500	67.3266	0.6	0	2.83789	5.14453	7.0957	8.94336
583000	440.056	51.1008	0.681732	0	2.83789	5.14453	7.09375	8.94336
583050	440.056	67.2193	0.681732	0	2.83789	5.14453	7.09375	8.94336
583100	440.056	55.9564	0.681732	0	2.83789	5.14453	7.09375	8.94336
583150	440.056	65.1437	0.681732	0	2.83789	5.14453	7.09375	8.94336
583200	440.056	65.1163	0.681732	0	2.83789	5.14453	7.09375	8.94336
583250	440.056	54.5358	0.681732	0	2.83789	5.14453	7.09375	8.94336
583300	440.056	64.8337	0.681732	0	2.83789	5.14453	7.09375	8.94336
583350	440.056	44.7461	0.681732	0	2.83789	5.14453	7.09375	8.94336
583400	440.056	59.6432	0.681732	0	2.83789	5.14453	7.09375	8.94336
583450	440.056	64.3686	0.681732	0	2.83789	5.14453	7.09375	8.94336
583500	440.056	65.037	0.681732	0	2.83789	5.14453	7.0918	8.94336
583550	440.056	75.5382	0.681732	0	2.83789	5.14453	7.0918	8.94336
583600	440.056	45.3248	0.681732	0	2.83789	5.14453	7.0918	8.94336
583650	440.056	53.0504	0.681732	0	2.83789	5.14453	7.0918	8.94336
583700	440.056	53.4642	0.681732	0	2.83789	5.14453	7.0918	8.94336
583750	440.056	57.6082	0.681732	0	2.83789	5.14453	7.0918	8.94336
583800	440.056	53.5972	0.681732	0	2.83789	5.14453	7.0918	8.94336
583850	440.056	68.1437	0.681732	0	2.83789	5.14453	7.0918	8.94336
583900	440.056	67.4567	0.681732	0	2.83789	5.14453	7.0918	8.94336
583950	440.056	58.2306	0.681732	0	2.83789	5.14453	7.0918	8.94336
584000	500	55.7199	0.6	0	2.83789	5.14453	7.0918	8.94141
584050	500	53.2295	0.6	0	2.83789	5.14453	7.0918	8.94141
584100	500	50.0472	0.6	0	2.83789	5.14453	7.0918	8.94141
584150	500	60.5232	0.6	0	2.83789	5.14453	7.0918	8.94141
584200	500	49.4115	0.6	0	2.83789	5.14453	7.0918	8.94141
584250	500	52.7916	0.6	0	2.83789	5.14453	7.0918	8.94141
584300	500	55.1539	0.6	0	2.83789	5.14453	7.0918	8.94141
584350	500	56.4328	0.6	0	2.83789	5.14453	7.0918	8.94141
584400	500	55.6112	0.6	0	2.83789	5.14453	7.0918	8.94141
584450	500	55.137	0.6	0	2.83789	5.14453	7.0918	8.94141
584500	340.866	55.4477	0.880112	0	2.83594	5.14453	7.0918	8.94141
584550	340.866	54.3873	0.880112	0	2.83594	5.14453	7.0918	8.94141
584600	340.866	47.5635	0.880112	0	2.83594	5.14453	7.0918	8.94141
584650	340.866	47.875	0.880112	0	2.83594	5.14453	7.0918	8.94141
584700	340.866	46.9835	0.880112	0	2.83594	5.14453	7.0918	8.94141
584750	340.866	53.6917	0.880112	0	2.83594	5.14453	7.0918	8.94141
584800	340.866	54.2163	0.880112	0	2.83594	5.14453	7.0918	8.94141
584850	340.866	59.9837	0.880112	0	2.83594	5.14453	7.0918	8.94141
584900	340.866	54.7081	0.880112	0	2.83594	5.14453	7.0918	8.94141
584950	340.866	58.8946	0.880112	0	2.83594	5.14453	7.0918	8.94141
585000	387.298	57.2213	0.774597	0	2.83594	5.14258	7.0918	8.94141
585050	387.298	50.2028	0.774597	0	2.83594	5.14258	7.0918	8.94141
585100	387.298	47.6727	0.774597	0	2.83594	5.14258	7.0918	8.94141
585150	387.298	50.7774	0.774597	0	2.83594	5.14258	7.0918	8.94141
585200	387.298	50.1988	0.774597	0	2.83594	5.14258	7.0918	8.94141
585250	387.298	51.1352	0.774597	0	2.83594	5.14258	7.0918	8.94141
585300	387.298	57.1316	0.774597	0	2.83594	5.14258	7.0918	8.94141
585350	387.298	66.5704	0.774597	0	2.83594	5.14258	7.0918	8.94141
585400	387.298	73.6409	0.774597	0	2.83594	5.14258	7.0918	8.94141
585450	387.298	66.6098	0.774597	0	2.83594	5.14258	7.0918	8.94141
585500	387.298	71.7681	0.774597	0	2.83594	5.14062	7.0918	8.94141
585550	387.298	59.0204	0.774597	0	2.83594	5.14062	7.0918	8.94141
585600	387.298	59.4514	0.774597	0	2.83594	5.14062	7.0918	8.94141
585650	387.298	54.3026	0.774597	0	2.83594	5.14062	7.0918	8.94141
585700	387.298	54.5929	0.774597	0	2.83594	5.14062	7.0918	8.94141
585750	387.298	57.8682	0.774597	0	2.83594	5.14062	7.0918	8.94141
