"Steps"	"Temperature (K)"	"PotentialEnergy"	"Scaling"	"298K Weight"	"386.47K Weight"	"501.204K Weight"	"650K Weight"
226200	386.47	52.953	0.771083	0	-5.8125	-11.6719	-17.6719
226250	386.47	60.7507	0.771083	0	-5.82031	-11.6719	-17.6719
226300	386.47	58.3675	0.771083	0	-5.82031	-11.6719	-17.6719
226350	386.47	60.0299	0.771083	0	-5.82031	-11.6719	-17.6719
226400	386.47	61.5829	0.771083	0	-5.82031	-11.6719	-17.6719
226450	386.47	77.2721	0.771083	0	-5.82031	-11.6719	-17.6719
226500	501.204	96.8983	0.594569	0	-5.82031	-11.6797	-17.6719
226550	501.204	76.2811	0.594569	0	-5.82031	-11.6797	-17.6719
226600	501.204	71.2396	0.594569	0	-5.82031	-11.6797	-17.6719
226650	501.204	68.7219	0.594569	0	-5.82031	-11.6797	-17.6719
226700	501.204	90.0762	0.594569	0	-5.82031	-11.6797	-17.6719
226750	501.204	79.9772	0.594569	0	-5.82031	-11.6875	-17.6719
226800	501.204	69.3467	0.594569	0	-5.82031	-11.6875	-17.6719
226850	501.204	70.3621	0.594569	0	-5.82031	-11.6875	-17.6719
226900	501.204	87.0877	0.594569	0	-5.82031	-11.6875	-17.6719
226950	501.204	86.1777	0.594569	0	-5.82031	-11.6875	-17.6719
227000	386.47	66.5849	0.771083	0	-5.82812	-11.6875	-17.6719
227050	386.47	65.301	0.771083	0	-5.82812	-11.6875	-17.6719
227100	386.47	64.2203	0.771083	0	-5.82812	-11.6875	-17.6719
227150	386.47	55.719	0.771083	0	-5.82812	-11.6875	-17.6719
227200	386.47	59.8667	0.771083	0	-5.82812	-11.6875	-17.6719
227250	386.47	58.5045	0.771083	0	-5.83594	-11.6875	-17.6719
227300	386.47	68.5669	0.771083	0	-5.83594	-11.6875	-17.6719
227350	386.47	67.4316	0.771083	0	-5.83594	-11.6875	-17.6719
227400	386.47	85.4215	0.771083	0	-5.83594	-11.6875	-17.6719
227450	386.47	68.4437	0.771083	0	-5.83594	-11.6875	-17.6719
227500	298	59.4907	1	0	-5.82812	-11.6797	-17.6641
227550	298	46.3204	1	0	-5.82812	-11.6797	-17.6641
227600	298	65.0862	1	0	-5.82812	-11.6797	-17.6641
227650	298	50.3752	1	0	-5.82812	-11.6797	-17.6641
227700	298	57.4358	1	0	-5.82812	-11.6797	-17.6641
227750	298	50.0479	1	0	-5.82031	-11.6719	-17.6562
227800	298	65.6103	1	0	-5.82031	-11.6719	-17.6562
227850	298	58.7711	1	0	-5.82031	-11.6719	-17.6562
227900	298	72.6882	1	0	-5.82031	-11.6719	-17.6562
227950	298	54.418	1	0	-5.82031	-11.6719	-17.6562
228000	386.47	76.6379	0.771083	0	-5.82812	-11.6719	-17.6562
228050	386.47	69.8	0.771083	0	-5.82812	-11.6719	-17.6562
228100	386.47	75.4402	0.771083	0	-5.82812	-11.6719	-17.6562
228150	386.47	62.3317	0.771083	0	-5.82812	-11.6719	-17.6562
228200	386.47	71.8534	0.771083	0	-5.82812	-11.6719	-17.6562
228250	298	50.7794	1	0	-5.82031	-11.6641	-17.6484
228300	298	46.4543	1	0	-5.82031	-11.6641	-17.6484
228350	298	50.9395	1	0	-5.82031	-11.6641	-17.6484
228400	298	48.2259	1	0	-5.82031	-11.6641	-17.6484
228450	298	47.0493	1	0	-5.82031	-11.6641	-17.6484
228500	298	54.3454	1	0	-5.8125	-11.6562	-17.6406
228550	298	43.4803	1	0	-5.8125	-11.6562	-17.6406
228600	298	50.8305	1	0	-5.8125	-11.6562	-17.6406
228650	298	42.6157	1	0	-5.8125	-11.6562	-17.6406
228700	298	41.3887	1	0	-5.8125	-11.6562	-17.6406
228750	298	45.5098	1	0	-5.80469	-11.6484	-17.6328
228800	298	43.9683	1	0	-5.80469	-11.6484	-17.6328
228850	298	39.5403	1	0	-5.80469	-11.6484	-17.6328
228900	298	36.9777	1	0	-5.80469	-11.6484	-17.6328
228950	298	48.5199	1	0	-5.80469	-11.6484	-17.6328
229000	298	41.2853	1	0	-5.79688	-11.6406	-17.625
229050	298	49.3775	1	0	-5.79688	-11.6406	-17.625
229100	298	43.6872	1	0	-5.79688	-11.6406	-17.625
229150	298	44.5046	1	0	-5.79688	-11.6406	-17.625
229200	298	42.717	1	0	-5.79688	-11.6406	-17.625
229250	298	46.2783	1	0	-5.78906	-11.6328	-17.6172
229300	298	40.8076	1	0	-5.78906	-11.6328	-17.6172
229350	298	46.8384	1	0	-5.78906	-11.6328	-17.6172
229400	298	42.0761	1	0	-5.78906	-11.6328	-17.6172
229450	298	58.5213	1	0	-5.78906	-11.6328	-17.6172
229500	298	40.1019	1	0	-5.78125	-11.625	-17.6094
229550	298	50.8775	1	0	-5.78125	-11.625	-17.6094
229600	298	45.9535	1	0	-5.78125	-11.625	-17.6094
229650	298	55.1802	1	0	-5.78125	-11.625	-17.6094
229700	298	51.4742	1	0	-5.78125	-11.625	-17.6094
229750	386.47	68.7535	0.771083	0	-5.78906	-11.625	-17.6094
229800	386.47	62.5529	0.771083	0	-5.78906	-11.625	-17.6094
229850	386.47	75.2345	0.771083	0	-5.78906	-11.625	-17.6094
229900	386.47	66.8575	0.771083	0	-5.78906	-11.625	-17.6094
229950	386.47	64.2004	0.771083	0	-5.78906	-11.625	-17.6094
230000	298	57.7032	1	0	-5.78125	-11.6172	-17.6016
230050	298	43.8186	1	0	-5.78125	-11.6172	-17.6016
230100	298	51.2646	1	0	-5.78125	-11.6172	-17.6016
230150	298	42.4601	1	0	-5.78125	-11.6172	-17.6016
230200	298	49.212	1	0	-5.78125	-11.6172	-17.6016
230250	298	47.8634	1	0	-5.77344	-11.6094	-17.5938
230300	298	42.1992	1	0	-5.77344	-11.6094	-17.5938
230350	298	43.2481	1	0	-5.77344	-11.6094	-17.5938
230400	298	48.5351	1	0	-5.77344	-11.6094	-17.5938
230450	298	51.3708	1	0	-5.77344	-11.6094	-17.5938
230500	298	43.5892	1	0	-5.76562	-11.6016	-17.5859
230550	298	44.8723	1	0	-5.76562	-11.6016	-17.5859
230600	298	42.5767	1	0	-5.76562	-11.6016	-17.5859
230650	298	41.4398	1	0	-5.76562	-11.6016	-17.5859
230700	298	45.7242	1	0	-5.76562	-11.6016	-17.5859
230750	298	40.2608	1	0	-5.75781	-11.5938	-17.5781
230800	298	48.8307	1	0	-5.75781	-11.5938	-17.5781
230850	298	49.9739	1	0	-5.75781	-11.5938	-17.5781
230900	298	44.3735	1	0	-5.75781	-11.5938	-17.5781
230950	298	54.4334	1	0	-5.75781	-11.5938	-17.5781
231000	298	57.3203	1	0	-5.75	-11.5859	-17.5703
231050	298	56.4268	1	0	-5.75	-11.5859	-17.5703
231100	298	46.4423	1	0	-5.75	-11.5859	-17.5703
231150	298	55.5959	1	0	-5.75	-11.5859	-17.5703
231200	298	51.5282	1	0	-5.75	-11.5859	-17.5703
231250	501.204	89.6664	0.594569	0	-5.75	-11.5938	-17.5703
231300	501.204	97.6702	0.594569	0	-5.75	-11.5938	-17.5703
231350	501.204	87.5637	0.594569	0	-5.75	-11.5938	-17.5703
231400	501.204	79.3818	0.594569	0	-5.75	-11.5938	-17.5703
231450	501.204	86.3657	0.594569	0	-5.75	-11.5938	-17.5703
231500	386.47	71.4638	0.771083	0	-5.75781	-11.5938	-17.5703
231550	386.47	68.4627	0.771083	0	-5.75781	-11.5938	-17.5703
231600	386.47	68.7548	0.771083	0	-5.75781	-11.5938	-17.5703
231650	386.47	67.1044	0.771083	0	-5.75781	-11.5938	-17.5703
231700	386.47	57.563	0.771083	0	-5.75781	-11.5938	-17.5703
231750	386.47	74.142	0.771083	0	-5.76562	-11.5938	-17.5703
231800	386.47	67.1014	0.771083	0	-5.76562	-11.5938	-17.5703
231850	386.47	87.5656	0.771083	0	-5.76562	-11.5938	-17.5703
231900	386.47	80.0832	0.771083	0	-5.76562	-11.5938	-17.5703
231950	386.47	70.7867	0.771083	0	-5.76562	-11.5938	-17.5703
232000	501.204	105.631	0.594569	0	-5.76562	-11.6016	-17.5703
232050	501.204	88.6511	0.594569	0	-5.76562	-11.6016	-17.5703
232100	501.204	102.432	0.594569	0	-5.76562	-11.6016	-17.5703
232150	501.204	115.734	0.594569	0	-5.76562	-11.6016	-17.5703
232200	501.204	100.563	0.594569	0	-5.76562	-11.6016	-17.5703
232250	386.47	71.8563	0.771083	0	-5.77344	-11.6016	-17.5703
232300	386.47	65.1648	0.771083	0	-5.77344	-11.6016	-17.5703
232350	386.47	56.7376	0.771083	0	-5.77344	-11.6016	-17.5703
232400	386.47	57.316	0.771083	0	-5.77344	-11.6016	-17.5703
232450	386.47	55.1795	0.771083	0	-5.77344	-11.6016	-17.5703
232500	386.47	59.4863	0.771083	0	-5.78125	-11.6016	-17.5703
232550	386.47	58.0299	0.771083	0	-5.78125	-11.6016	-17.5703
232600	386.47	60.2571	0.771083	0	-5.78125	-11.6016	-17.5703
232650	386.47	59.9593	0.771083	0	-5.78125	-11.6016	-17.5703
232700	386.47	55.4701	0.771083	0	-5.78125	-11.6016	-17.5703
232750	386.47	64.5966	0.771083	0	-5.78906	-11.6016	-17.5703
232800	386.47	56.6985	0.771083	0	-5.78906	-11.6016	-17.5703
232850	386.47	56.6231	0.771083	0	-5.78906	-11.6016	-17.5703
232900	386.47	74.4548	0.771083	0	-5.78906	-11.6016	-17.5703
232950	386.47	67.6774	0.771083	0	-5.78906	-11.6016	-17.5703
233000	386.47	71.2021	0.771083	0	-5.79688	-11.6016	-17.5703
233050	386.47	77.9555	0.771083	0	-5.79688	-11.6016	-17.5703
233100	386.47	74.4311	0.771083	0	-5.79688	-11.6016	-17.5703
233150	386.47	62.2707	0.771083	0	-5.79688	-11.6016	-17.5703
233200	386.47	60.1284	0.771083	0	-5.79688	-11.6016	-17.5703
233250	298	44.7143	1	0	-5.78906	-11.5938	-17.5625
233300	298	46.7571	1	0	-5.78906	-11.5938	-17.5625
233350	298	40.6272	1	0	-5.78906	-11.5938	-17.5625
233400	298	49.5618	1	0	-5.78906	-11.5938	-17.5625
233450	298	43.3121	1	0	-5.78906	-11.5938	-17.5625
233500	298	51.3827	1	0	-5.78125	-11.5859	-17.5547
233550	298	45.0113	1	0	-5.78125	-11.5859	-17.5547
233600	298	43.6337	1	0	-5.78125	-11.5859	-17.5547
233650	298	41.3778	1	0	-5.78125	-11.5859	-17.5547
233700	298	43.3752	1	0	-5.78125	-11.5859	-17.5547
233750	386.47	61.7579	0.771083	0	-5.78906	-11.5859	-17.5547
233800	386.47	51.7846	0.771083	0	-5.78906	-11.5859	-17.5547
233850	386.47	63.2227	0.771083	0	-5.78906	-11.5859	-17.5547
233900	386.47	61.2301	0.771083	0	-5.78906	-11.5859	-17.5547
233950	386.47	56.9248	0.771083	0	-5.78906	-11.5859	-17.5547
234000	386.47	59.5137	0.771083	0	-5.79688	-11.5859	-17.5547
234050	386.47	71.6276	0.771083	0	-5.79688	-11.5859	-17.5547
234100	386.47	71.3301	0.771083	0	-5.79688	-11.5859	-17.5547
234150	386.47	76.9987	0.771083	0	-5.79688	-11.5859	-17.5547
234200	386.47	61.4358	0.771083	0	-5.79688	-11.5859	-17.5547
234250	386.47	60.4942	0.771083	0	-5.80469	-11.5859	-17.5547
234300	386.47	52.3938	0.771083	0	-5.80469	-11.5859	-17.5547
234350	386.47	68.831	0.771083	0	-5.80469	-11.5859	-17.5547
234400	386.47	57.1265	0.771083	0	-5.80469	-11.5859	-17.5547
234450	386.47	68.7676	0.771083	0	-5.80469	-11.5859	-17.5547
234500	298	43.2263	1	0	-5.79688	-11.5781	-17.5469
234550	298	39.9254	1	0	-5.79688	-11.5781	-17.5469
234600	298	46.8898	1	0	-5.79688	-11.5781	-17.5469
234650	298	47.9903	1	0	-5.79688	-11.5781	-17.5469
234700	298	41.0392	1	0	-5.79688	-11.5781	-17.5469
234750	298	46.8041	1	0	-5.78906	-11.5703	-17.5391
234800	298	44.9345	1	0	-5.78906	-11.5703	-17.5391
234850	298	52.3641	1	0	-5.78906	-11.5703	-17.5391
234900	298	46.3195	1	0	-5.78906	-11.5703	-17.5391
234950	298	46.5175	1	0	-5.78906	-11.5703	-17.5391
235000	298	51.0601	1	0	-5.78125	-11.5625	-17.5312
235050	298	43.704	1	0	-5.78125	-11.5625	-17.5312
235100	298	50.7106	1	0	-5.78125	-11.5625	-17.5312
235150	298	46.5598	1	0	-5.78125	-11.5625	-17.5312
235200	298	55.7251	1	0	-5.78125	-11.5625	-17.5312
235250	298	37.4666	1	0	-5.77344	-11.5547	-17.5234
235300	298	50.4567	1	0	-5.77344	-11.5547	-17.5234
235350	298	44.8244	1	0	-5.77344	-11.5547	-17.5234
235400	298	49.2577	1	0	-5.77344	-11.5547	-17.5234
235450	298	45.571	1	0	-5.77344	-11.5547	-17.5234
235500	298	50.9974	1	0	-5.76562	-11.5469	-17.5156
235550	298	39.2779	1	0	-5.76562	-11.5469	-17.5156
235600	298	46.066	1	0	-5.76562	-11.5469	-17.5156
235650	298	47.5153	1	0	-5.76562	-11.5469	-17.5156
235700	298	48.5913	1	0	-5.76562	-11.5469	-17.5156
235750	298	41.0984	1	0	-5.75781	-11.5391	-17.5078
235800	298	55.9408	1	0	-5.75781	-11.5391	-17.5078
235850	298	51.9141	1	0	-5.75781	-11.5391	-17.5078
235900	298	45.3409	1	0	-5.75781	-11.5391	-17.5078
235950	298	45.923	1	0	-5.75781	-11.5391	-17.5078
236000	298	51.5018	1	0	-5.75	-11.5312	-17.5
236050	298	54.1004	1	0	-5.75	-11.5312	-17.5
236100	298	48.1515	1	0	-5.75	-11.5312	-17.5
236150	298	44.5371	1	0	-5.75	-11.5312	-17.5
236200	298	47.1734	1	0	-5.75	-11.5312	-17.5
236250	386.47	86.8876	0.771083	0	-5.75781	-11.5312	-17.5
236300	386.47	59.7094	0.771083	0	-5.75781	-11.5312	-17.5
236350	386.47	69.8854	0.771083	0	-5.75781	-11.5312	-17.5
236400	386.47	59.6804	0.771083	0	-5.75781	-11.5312	-17.5
236450	386.47	72.0812	0.771083	0	-5.75781	-11.5312	-17.5
236500	298	52.2307	1	0	-5.75	-11.5234	-17.4922
236550	298	47.7473	1	0	-5.75	-11.5234	-17.4922
236600	298	55.0352	1	0	-5.75	-11.5234	-17.4922
236650	298	42.3606	1	0	-5.75	-11.5234	-17.4922
236700	298	47.9953	1	0	-5.75	-11.5234	-17.4922
236750	298	50.4406	1	0	-5.74219	-11.5156	-17.4844
236800	298	52.8379	1	0	-5.74219	-11.5156	-17.4844
236850	298	47.7575	1	0	-5.74219	-11.5156	-17.4844
236900	298	51.7935	1	0	-5.74219	-11.5156	-17.4844
236950	298	48.9167	1	0	-5.74219	-11.5156	-17.4844
237000	298	47.3474	1	0	-5.73438	-11.5078	-17.4766
237050	298	46.8023	1	0	-5.73438	-11.5078	-17.4766
237100	298	52.6038	1	0	-5.73438	-11.5078	-17.4766
237150	298	58.2417	1	0	-5.73438	-11.5078	-17.4766
237200	298	54.0917	1	0	-5.73438	-11.5078	-17.4766
237250	298	53.7514	1	0	-5.72656	-11.5	-17.4688
237300	298	46.9327	1	0	-5.72656	-11.5	-17.4688
237350	298	48.6173	1	0	-5.72656	-11.5	-17.4688
237400	298	45.9754	1	0	-5.72656	-11.5	-17.4688
237450	298	48.3882	1	0	-5.72656	-11.5	-17.4688
237500	298	42.1957	1	0	-5.71875	-11.4922	-17.4609
237550	298	45.6062	1	0	-5.71875	-11.4922	-17.4609
237600	298	50.405	1	0	-5.71875	-11.4922	-17.4609
237650	298	47.5497	1	0	-5.71875	-11.4922	-17.4609
237700	298	42.7265	1	0	-5.71875	-11.4922	-17.4609
237750	386.47	58.5942	0.771083	0	-5.72656	-11.4922	-17.4609
237800	386.47	55.7219	0.771083	0	-5.72656	-11.4922	-17.4609
237850	386.47	60.1341	0.771083	0	-5.72656	-11.4922	-17.4609
237900	386.47	58.0791	0.771083	0	-5.72656	-11.4922	-17.4609
237950	386.47	60.1623	0.771083	0	-5.72656	-11.4922	-17.4609
238000	386.47	76.9219	0.771083	0	-5.73438	-11.4922	-17.4609
238050	386.47	65.7116	0.771083	0	-5.73438	-11.4922	-17.4609
238100	386.47	63.4613	0.771083	0	-5.73438	-11.4922	-17.4609
238150	386.47	75.6073	0.771083	0	-5.73438	-11.4922	-17.4609
238200	386.47	66.6034	0.771083	0	-5.73438	-11.4922	-17.4609
238250	650	115.93	0.458462	0	-5.73438	-11.4922	-17.4688
238300	650	134.12	0.458462	0	-5.73438	-11.4922	-17.4688
238350	650	111.439	0.458462	0	-5.73438	-11.4922	-17.4688
238400	650	104.849	0.458462	0	-5.73438	-11.4922	-17.4688
238450	650	128.106	0.458462	0	-5.73438	-11.4922	-17.4688
238500	650	96.765	0.458462	0	-5.73438	-11.4922	-17.4766
238550	650	115.895	0.458462	0	-5.73438	-11.4922	-17.4766
238600	650	116.677	0.458462	0	-5.73438	-11.4922	-17.4766
238650	650	103.576	0.458462	0	-5.73438	-11.4922	-17.4766
238700	650	111.052	0.458462	0	-5.73438	-11.4922	-17.4766
238750	650	114.193	0.458462	0	-5.73438	-11.4922	-17.4844
238800	650	108.563	0.458462	0	-5.73438	-11.4922	-17.4844
238850	650	103.708	0.458462	0	-5.73438	-11.4922	-17.4844
238900	650	116.419	0.458462	0	-5.73438	-11.4922	-17.4844
238950	650	107.176	0.458462	0	-5.73438	-11.4922	-17.4844
239000	650	112.346	0.458462	0	-5.73438	-11.4922	-17.4922
239050	650	111.619	0.458462	0	-5.73438	-11.4922	-17.4922
239100	650	107.743	0.458462	0	-5.73438	-11.4922	-17.4922
239150	650	100.564	0.458462	0	-5.73438	-11.4922	-17.4922
239200	650	114.446	0.458462	0	-5.73438	-11.4922	-17.4922
239250	650	133.395	0.458462	0	-5.73438	-11.4922	-17.5
239300	650	101.061	0.458462	0	-5.73438	-11.4922	-17.5
239350	650	117.163	0.458462	0	-5.73438	-11.4922	-17.5
239400	650	112.811	0.458462	0	-5.73438	-11.4922	-17.5
239450	650	96.1152	0.458462	0	-5.73438	-11.4922	-17.5
239500	501.204	85.2483	0.594569	0	-5.73438	-11.5	-17.5
239550	501.204	86.26	0.594569	0	-5.73438	-11.5	-17.5
239600	501.204	86.4025	0.594569	0	-5.73438	-11.5	-17.5
239650	501.204	88.5626	0.594569	0	-5.73438	-11.5	-17.5
239700	501.204	80.2794	0.594569	0	-5.73438	-11.5	-17.5
239750	501.204	85.568	0.594569	0	-5.73438	-11.5078	-17.5
239800	501.204	79.7615	0.594569	0	-5.73438	-11.5078	-17.5
239850	501.204	84.3285	0.594569	0	-5.73438	-11.5078	-17.5
239900	501.204	95.6258	0.594569	0	-5.73438	-11.5078	-17.5
239950	501.204	73.5547	0.594569	0	-5.73438	-11.5078	-17.5
240000	386.47	60.36	0.771083	0	-5.74219	-11.5078	-17.5
240050	386.47	60.6594	0.771083	0	-5.74219	-11.5078	-17.5
240100	386.47	67.7494	0.771083	0	-5.74219	-11.5078	-17.5
240150	386.47	58.887	0.771083	0	-5.74219	-11.5078	-17.5
240200	386.47	58.2344	0.771083	0	-5.74219	-11.5078	-17.5
240250	298	51.5771	1	0	-5.73438	-11.5	-17.4922
240300	298	50.8409	1	0	-5.73438	-11.5	-17.4922
240350	298	48.0313	1	0	-5.73438	-11.5	-17.4922
240400	298	40.2329	1	0	-5.73438	-11.5	-17.4922
240450	298	44.3165	1	0	-5.73438	-11.5	-17.4922
240500	298	42.0463	1	0	-5.72656	-11.4922	-17.4844
240550	298	48.6706	1	0	-5.72656	-11.4922	-17.4844
240600	298	40.7074	1	0	-5.72656	-11.4922	-17.4844
240650	298	43.074	1	0	-5.72656	-11.4922	-17.4844
240700	298	45.8564	1	0	-5.72656	-11.4922	-17.4844
240750	386.47	57.164	0.771083	0	-5.73438	-11.4922	-17.4844
240800	386.47	65.0259	0.771083	0	-5.73438	-11.4922	-17.4844
240850	386.47	60.0957	0.771083	0	-5.73438	-11.4922	-17.4844
240900	386.47	65.2264	0.771083	0	-5.73438	-11.4922	-17.4844
240950	386.47	77.3041	0.771083	0	-5.73438	-11.4922	-17.4844
241000	501.204	100.24	0.594569	0	-5.73438	-11.5	-17.4844
241050	501.204	98.8664	0.594569	0	-5.73438	-11.5	-17.4844
241100	501.204	102.526	0.594569	0	-5.73438	-11.5	-17.4844
241150	501.204	123.545	0.594569	0	-5.73438	-11.5	-17.4844
241200	501.204	101.112	0.594569	0	-5.73438	-11.5	-17.4844
241250	501.204	110.462	0.594569	0	-5.73438	-11.5078	-17.4844
241300	501.204	91.5812	0.594569	0	-5.73438	-11.5078	-17.4844
241350	501.204	103.649	0.594569	0	-5.73438	-11.5078	-17.4844
241400	501.204	91.8123	0.594569	0	-5.73438	-11.5078	-17.4844
241450	501.204	95.9281	0.594569	0	-5.73438	-11.5078	-17.4844
241500	386.47	64.4885	0.771083	0	-5.74219	-11.5078	-17.4844
241550	386.47	63.7247	0.771083	0	-5.74219	-11.5078	-17.4844
241600	386.47	57.6438	0.771083	0	-5.74219	-11.5078	-17.4844
241650	386.47	52.0923	0.771083	0	-5.74219	-11.5078	-17.4844
241700	386.47	60.6699	0.771083	0	-5.74219	-11.5078	-17.4844
241750	501.204	85.6084	0.594569	0	-5.74219	-11.5156	-17.4844
241800	501.204	82.9378	0.594569	0	-5.74219	-11.5156	-17.4844
241850	501.204	91.4793	0.594569	0	-5.74219	-11.5156	-17.4844
241900	501.204	98.818	0.594569	0	-5.74219	-11.5156	-17.4844
241950	501.204	71.1626	0.594569	0	-5.74219	-11.5156	-17.4844
242000	386.47	60.1342	0.771083	0	-5.75	-11.5156	-17.4844
242050	386.47	71.1102	0.771083	0	-5.75	-11.5156	-17.4844
242100	386.47	62.1598	0.771083	0	-5.75	-11.5156	-17.4844
242150	386.47	64.7253	0.771083	0	-5.75	-11.5156	-17.4844
242200	386.47	58.3213	0.771083	0	-5.75	-11.5156	-17.4844
242250	386.47	65.2444	0.771083	0	-5.75781	-11.5156	-17.4844
242300	386.47	59.4227	0.771083	0	-5.75781	-11.5156	-17.4844
242350	386.47	71.3574	0.771083	0	-5.75781	-11.5156	-17.4844
242400	386.47	61.5128	0.771083	0	-5.75781	-11.5156	-17.4844
242450	386.47	65.7367	0.771083	0	-5.75781	-11.5156	-17.4844
242500	386.47	66.2982	0.771083	0	-5.76562	-11.5156	-17.4844
242550	386.47	74.9191	0.771083	0	-5.76562	-11.5156	-17.4844
242600	386.47	71.2441	0.771083	0	-5.76562	-11.5156	-17.4844
242650	386.47	80.5822	0.771083	0	-5.76562	-11.5156	-17.4844
242700	386.47	72.2193	0.771083	0	-5.76562	-11.5156	-17.4844
242750	386.47	61.7914	0.771083	0	-5.77344	-11.5156	-17.4844
242800	386.47	57.7306	0.771083	0	-5.77344	-11.5156	-17.4844
242850	386.47	61.7338	0.771083	0	-5.77344	-11.5156	-17.4844
242900	386.47	53.6658	0.771083	0	-5.77344	-11.5156	-17.4844
242950	386.47	56.1066	0.771083	0	-5.77344	-11.5156	-17.4844
243000	298	48.0901	1	0	-5.76562	-11.5078	-17.4766
243050	298	42.7628	1	0	-5.76562	-11.5078	-17.4766
243100	298	51.4733	1	0	-5.76562	-11.5078	-17.4766
243150	298	45.3923	1	0	-5.76562	-11.5078	-17.4766
243200	298	48.4376	1	0	-5.76562	-11.5078	-17.4766
243250	386.47	60.4589	0.771083	0	-5.77344	-11.5078	-17.4766
243300	386.47	71.1221	0.771083	0	-5.77344	-11.5078	-17.4766
243350	386.47	72.8532	0.771083	0	-5.77344	-11.5078	-17.4766
243400	386.47	78.5871	0.771083	0	-5.77344	-11.5078	-17.4766
243450	386.47	67.5117	0.771083	0	-5.77344	-11.5078	-17.4766
243500	386.47	59.8472	0.771083	0	-5.78125	-11.5078	-17.4766
243550	386.47	65.3592	0.771083	0	-5.78125	-11.5078	-17.4766
243600	386.47	64.7398	0.771083	0	-5.78125	-11.5078	-17.4766
243650	386.47	84.049	0.771083	0	-5.78125	-11.5078	-17.4766
243700	386.47	69.2898	0.771083	0	-5.78125	-11.5078	-17.4766
243750	501.204	97.2941	0.594569	0	-5.78125	-11.5156	-17.4766
243800	501.204	95.7574	0.594569	0	-5.78125	-11.5156	-17.4766
243850	501.204	99.407	0.594569	0	-5.78125	-11.5156	-17.4766
243900	501.204	100.559	0.594569	0	-5.78125	-11.5156	-17.4766
243950	501.204	90.7508	0.594569	0	-5.78125	-11.5156	-17.4766
244000	650	137.682	0.458462	0	-5.78125	-11.5156	-17.4844
244050	650	121.664	0.458462	0	-5.78125	-11.5156	-17.4844
244100	650	132.302	0.458462	0	-5.78125	-11.5156	-17.4844
244150	650	137.705	0.458462	0	-5.78125	-11.5156	-17.4844
244200	650	134.486	0.458462	0	-5.78125	-11.5156	-17.4844
244250	650	124.863	0.458462	0	-5.78125	-11.5156	-17.4922
244300	650	169.654	0.458462	0	-5.78125	-11.5156	-17.4922
244350	650	175.16	0.458462	0	-5.78125	-11.5156	-17.4922
244400	650	119.783	0.458462	0	-5.78125	-11.5156	-17.4922
244450	650	164.751	0.458462	0	-5.78125	-11.5156	-17.4922
244500	650	112.055	0.458462	0	-5.78125	-11.5156	-17.5
244550	650	126.286	0.458462	0	-5.78125	-11.5156	-17.5
244600	650	166.296	0.458462	0	-5.78125	-11.5156	-17.5
244650	650	146.816	0.458462	0	-5.78125	-11.5156	-17.5
244700	650	131.128	0.458462	0	-5.78125	-11.5156	-17.5
244750	650	130.638	0.458462	0	-5.78125	-11.5156	-17.5078
244800	650	126.042	0.458462	0	-5.78125	-11.5156	-17.5078
244850	650	97.1445	0.458462	0	-5.78125	-11.5156	-17.5078
244900	650	146.838	0.458462	0	-5.78125	-11.5156	-17.5078
244950	650	97.8473	0.458462	0	-5.78125	-11.5156	-17.5078
245000	650	124.046	0.458462	0	-5.78125	-11.5156	-17.5117
245050	650	121.681	0.458462	0	-5.78125	-11.5156	-17.5117
245100	650	128.059	0.458462	0	-5.78125	-11.5156	-17.5117
245150	650	120.442	0.458462	0	-5.78125	-11.5156	-17.5117
245200	650	125.749	0.458462	0	-5.78125	-11.5156	-17.5117
245250	650	137.576	0.458462	0	-5.78125	-11.5156	-17.5156
245300	650	103.839	0.458462	0	-5.78125	-11.5156	-17.5156
245350	650	126.334	0.458462	0	-5.78125	-11.5156	-17.5156
245400	650	110.595	0.458462	0	-5.78125	-11.5156	-17.5156
245450	650	120.529	0.458462	0	-5.78125	-11.5156	-17.5156
245500	501.204	97.3114	0.594569	0	-5.78125	-11.5195	-17.5156
245550	501.204	118.317	0.594569	0	-5.78125	-11.5195	-17.5156
245600	501.204	102.634	0.594569	0	-5.78125	-11.5195	-17.5156
245650	501.204	108.342	0.594569	0	-5.78125	-11.5195	-17.5156
245700	501.204	102.64	0.594569	0	-5.78125	-11.5195	-17.5156
245750	501.204	95.2301	0.594569	0	-5.78125	-11.5234	-17.5156
245800	501.204	91.4722	0.594569	0	-5.78125	-11.5234	-17.5156
245850	501.204	95.3167	0.594569	0	-5.78125	-11.5234	-17.5156
245900	501.204	103.77	0.594569	0	-5.78125	-11.5234	-17.5156
245950	501.204	95.6743	0.594569	0	-5.78125	-11.5234	-17.5156
246000	650	135.286	0.458462	0	-5.78125	-11.5234	-17.5195
246050	650	127.374	0.458462	0	-5.78125	-11.5234	-17.5195
246100	650	137.07	0.458462	0	-5.78125	-11.5234	-17.5195
246150	650	146.824	0.458462	0	-5.78125	-11.5234	-17.5195
246200	650	152.519	0.458462	0	-5.78125	-11.5234	-17.5195
246250	501.204	92.3796	0.594569	0	-5.78125	-11.5273	-17.5195
246300	501.204	102.879	0.594569	0	-5.78125	-11.5273	-17.5195
246350	501.204	88.34	0.594569	0	-5.78125	-11.5273	-17.5195
246400	501.204	110.095	0.594569	0	-5.78125	-11.5273	-17.5195
